ID_Article,communityId,ID_RelatedVenue,title,year,abstract
2274163,21349,11104,Scattering by a Time Evolving Rough Surface based on a Curvilinear Coordinate Approach,2006,This paper presents a curvilinear coordinate approach devoted to the estimation of the electric field scattered by a moving perfectly conducting interface.
2308344,21349,11104,Monitoring mediterranean wildlands with very high spatial resolution satellite imagery for fire prevention and control,2004,The feasibility to extract and visualise forest biometric information from Ikonos and QuickBird satellite imagery was demonstrated for a vegetated area in Portugal
2186305,21349,11104,Recent developments in radar altimetry over land and applications to future altimetric missions,2012,"Satellite radar altimetry, which was initially designed for accurate measurements of sea surface height, has been demonstrated to be suitable for land surfaces as well."
2909315,21349,11104,One-step Motion Compensation Algorithm for squinted SAR,2016,We extend the Direct Motion Compensation Algorithm to squinted synthetic aperture radar geometries. Numerical simulations illustrate the effectivity of the method.
1460763,21349,11104,Improving Doppler frequency estimation from Envisat data,2014,"Published in Geoscience and Remote Sensing Symposium (IGARSS), 2014 IEEE International, Quebec, 13.07-18.07 2014."
1622210,21349,11104,The Sentinel-1A instrument and operational product performance status,2015,"This paper addresses the results of the instrument and product performance verification, radiometric and geometric calibration achieved during the since commissioning and routine phase."
1525354,21349,11104,Omega-K algorithm without the stop-and-go approximation for high resolution SAR image reconstruction,2012,"We propose an Omega-K algorithm for accurate SAR image reconstruction, taking into account the continuous movement of the antenna during transmission and reception of the signal."
2513252,21349,11104,Laser Sounder for Global Measufrement of Co 2 Concentrations in the Troposhpere,2008,We report progress in assessing the feasibility of a new satellite-based laser-sounding instrument to measure CO 2  concentrations in the lower troposphere from space.
2326905,21349,11104,Spaceborne 3D SAR tomography: experiments with ers data,2004,This paper presents the first results of a multibaseline SAR experiments for the reconstruction of the 3D back-scattering properties of ground scenes by using ERS data
1868829,21349,11104,Numerical computation of the L-band emission and scattering of soil layers with consideration of moisture and temperature gradients,2012,"In the context of the Soil Moisture and Ocean Salinity mission, we present a study of the emission of rough surfaces at 1.4 GHz and the effects of moisture and temperature gradients."
1532922,21349,11104,General chair's welcome,2011,"On behalf of the IEEE Geoscience and Remote Sensing Society, and the IGARSS 2011 Organizing Committee, we are pleased to welcome you to Vancouver, Canada for IGARSS 2011."
2917882,21349,11104,Mapping forest disturbance using long time series of Sentinel-1 data: Case studies over boreal and tropical forests,2016,Clear-cutting and logging operations are the most drastic and wide-spread changes that affects the hydrological and carbon-balance properties of forested areas.
1678080,21349,11104,Validation and experimental tests of the PAU-synthetic aperture radiometer,2012,This paper presents calibration and the radiometric performance of the Passive Advanced Unit Synthetic Aperture (PAU-SA) in order to verify the instrument's characterization.
2492319,21349,9078,Seismic fault detection using marked point processes,2009,A stochastic model for fault detection in 2D sections of seismic blocks is presented. The model is a marked point process in which each fault is modeled by a parabola.
2085206,21349,11104,"Characterizing the radiation fields in the atmosphere using a cloud-aerosol-radiation product from integrated CERES, MODIS, CALIPSO and CloudSat data",2007,CloudSat and CALIPSO cloud and aerosol information is convolved with CERES and MODIS cloud and radiation data to produce a merged 3-dimensional cloud and radiation dataset.
2202730,21349,11104,High resolution SAR image reconstruction: The generalized backprojection algorithm,2011,"We propose a backprojection-type algorithm for accurate SAR image reconstruction, taking into account the continuous movement of the antenna during transmission and reception of the signal."
645709,21349,11104,Modeling of als intensity behavior as a function of incidence angle for coastal zone surface study,2012,"Backscatter intensity of the LiDAR, recorded simultaneously with the discrete topography measurements, was recently investigated, providing complementary information to study coastal environments."
1647218,21349,11104,High performance GCP-based Particle Swarm Optimization of orthorectification of airborne pushbroom imagery,2012,"We present an evolutionary method for Ground Control Point-based nonlinear registration of airborne pushbroom imagery, based on an implementation of Particle Swarm Optimization (PSO)."
306116,21349,11104,Merging the MODIS and RUCL monthly snow-cover records,2004,"Monthly time series from two satellite snow-cover records are merged to study the construction of a climate-data record for the Northern Hemisphere, and its limitations."
933648,21349,11104,Analysis of fisheye photography for monitoring canopy structure during larch sawfly outbreak,2012,"During an outbreak of the larch sawfly in Hokkaido, Japan, it was demonstrated that hemispherical photography could detect defoliation, measured as changes in vegetation index (NDVI)."
970960,21349,11104,"Woody cover assessments in a Southern African savanna, using hyper-temporal C-band ASAR-WS data",2014,"Geoscience and Remote Sensing Symposium (IGARSS), 2014 IEEE International Conference, Quebec City, Canada, 13-18 July 2014"
1401154,21349,11104,Land-cover maps from partially cloudy multi-temporal image series: Optimal temporal sampling and cloud removal,2010,This paper presents an assessment on the impact of cloudy images in land cover map production using high temporal and spatial resolution optical remote sensing images.
2418369,21349,11104,A First Experiment of 3D Imaging with a Ground based Parasitic SAR,2006,The present paper provides the first example of 3D imaging using the ground based parasitic SAR instrument developed in the past years at Politecnico di Milano.
2520634,21349,11104,Standard radiometers and targets for microwave remote sensing,2004,We describe the NIST effort to develop brightness-temperature standards for microwave and millimeter-wave frequencies. Results of preliminary measurements at 26 GHz are presented.
430977,21349,11104,Feasibility and design of the surface penetrating radar for lunar lander,2004,"This presentation describes some issues about the surface penetrating radar for lunar rover. The radar is proposed for the China's lunar landing program, which is to be conducted after the launch of the lunar satellite."
2270273,21349,11104,Compensation of Faraday Rotation in Multi-Polarization Scatterometry,2008,The effects of Faraday rotation on spaceborne polarimetric scatterometers are discussed. A method of exploiting an estimate of the Faraday rotation angle to retrieve co-cross polarization is outlined.
1358030,21349,11104,"GPM Microwave Imager design, predicted performance and status",2010,The Global Precipitation Measurement (GPM) Microwave Imager (GMI) Instrument is being developed by Ball Aerospace and Technologies Corporation (Ball) for the GPM program at NASA Goddard.
1925406,21349,11104,BIOMASS end-to-end mission performance simulator,2011,This paper discusses the implementation of an end-to-end simulator for the BIOMASS mission. An overview of the system architecture is provided along with a functional description of the modules that comprise the simulator.
1942400,21349,11104,The joint TerraSAR-X / TanDEM-X mission planning system,2011,"This paper recalls the essential system requirements and elements for the joint TerraSAR-X / TanDEM-X mission planning system. Its commissioning approach, tests and results are described in detail."
1610145,21349,11104,"First results of AfriScat, a tower-based radar experiment in African forest",2015,"This paper deals with AfriScat, a long-term tower-based scatterometer measurements experiment which will take place over the Ankasa forest in Ghana, an African tropical rain forest."
833443,21349,11104,Phase calibration of an along-track interferometric FMCW SAR,2013,Techniques to estimate and correct range-dependent phase differences between receivers in an FMCW ATI SAR are studied. Both techniques reproduce the range-dependent phase ripple seem in the ATI interferograms.
1124079,21349,11104,"Use of Radarsat-2 polarimetric SAR images for fuel moisture mapping in the Kruger National Park, South Africa",2014,"IGARSS 2014 - 2014 IEEE International Geoscience and Remote Sensing Symposium, Quebec City Convention Centre, Canada, 13 Jul - 18 Jul 2014"
2234697,21349,11104,"Status, results, potentiality and evolution of COSMO-SkyMed, the Italian Earth Observation constellation for risk management and security",2010,"COSMO-SkyMed is a Dual-Use program, devoted to produce both civilian and military applications, and as such it is required to have a fast response time, to manage conflicts and to optimize resources."
1941698,21349,11104,Mass and mean size dual-frequency radar relations for frozen hydrometeors,2004,Airborne  in situ  frozen particle size distribution data from the TRMM field campaigns is used to develop mass and mean size dual-frequency radar relations
2897032,21349,11104,Intercomparison of soil moisture retrieved from GNSS-R and passive L-band radiometry at the Valencia Anchor Station,2016,"In this paper, the SOMOSTA (Soil Moisture Monitoring Station) experiment on soil moisture monitoring by Global Navigation Satellite System Reflected signals(GNSS-R) at the Valencia Anchor Station is introduced."
968770,21349,11104,Cosmo SkyMed in support of flood monitoring,2012,"In this paper, the exploitation of Earth Observation (EO) data in the operational chains for flood monitoring and postevent damage assessment is addressed, focusing to the specific task of flood mapping."
1895784,21349,11104,Seafloor surfaces approximation from rapidly varying bathymetric data using pre-processing,2007,"In this paper, we propose an approximation method for surfaces with fault and /or large variation. We use image segmentation tools, meshing constraints, finite element methods and spline theory."
2509152,21349,11104,Initial results from the 2004 North Slope of Alaska Arctic winter radiometric experiment,2004,"A multiinstrument radiometric experiment was conducted on the North Slope of Alaska near Barrow, Alaska, during March 9 to April 9 2004. Initial radiometric and radiosonde data from this experiment are presented."
2900429,21349,11104,Application Sentinel-1 SAR data for ocean research and operation,2016,Ocean surface wind retrieval from Sentinel-1SAR data is scientific and technically matured at NOAA. The SAR wind has a fairly good accuracy with a standard deviation of less than 2 m/s.
2532573,21349,11104,FPGA-based Implementation of a Polarimetric Radiometer with Digital Beamforming,2006,In [1] a general overview of the PAU system is provided. This work describes in more detail the implementation of the polarimetric and pseudo-correlation radiometer (PAU-RAD) that measures the four Stokes parameters.
2315775,21349,11104,A novel ground based multi bistatic radar for interferometric measurement of displacement vector,2011,"A novel ground based multi bistatic interferometric radar sensor has been realized in order to measure the three dimensional displacement vector of civil structures as buildings, bridges and towers."
1332813,21349,11104,Evaluate remote sensing system quality by simulating imaging process and analyzing degraded image,2013,This paper proposed a simulation method to assess the remote sensing imaging system by which we can get a clear and visible result in the form of image. It can assist the design and development at low-cost.
2111185,21349,11104,Data acquisition for 3D city models from LIDAR extracting buildings and roads,2005,This paper deals with the automatic extraction of buildings and roads for 3D city models using LIDAR. The results presented in this paper show both the potential and the limitations of LIDAR data with respect to these tasks.
953845,21349,11104,"Detection of land subsidence in Beijing, China, using Interferometric Point Target Analysis technique",2010,"Land subsidence in Beijing is supposed to be caused by over-exploitation of ground water, which is leading to a rapid decline of water levels, drying out clay layers that finally result in land subsidence."
840677,21349,11104,DSM generation from very high optical and radar sensors: Problems and potentialities along the road from the 3D geometric modeling to the Surface Model,2010,The availability of new high resolution optical and radar spaceborne sensors offers new interesting potentialities for the acquisition of data useful for the generation of Digital Surface Models (DSMs).
2485270,21349,11104,Topographic feature type vocabularies for ontology patterns,2012,"Controlled vocabularies for topographic features on the geospatial semantic web are incomplete. A vocabulary for raster-based data is missing. The U.S. Geological Survey is developing controlled vocabularies for topographic data and environmental modeling, including raster data."
2901020,21349,11104,Advanced interferometric and 3-/4-/5-D tomographic processing of SAR data,2016,"The paper summarizes the state-of-the-art and the current and future trends of advanced SAR interferometry and tomographic SAR, the latter also extended to the area known as multidimensional SAR imaging."
1655495,21349,11104,"The assessment of data mining algorithms for modelling Savannah Woody cover using multi-frequency (X-, C- and L-band) synthetic aperture radar (SAR) datasets",2014,"Geoscience and Remote Sensing Symposium (IGARSS), 2014 IEEE International, Quebec City, QC, Canada, 13-18 July 2014. Post print attached."
1235112,21349,11104,Ascat calibration status,2012,Analysis of the data from the Third METOP-A ASCAT Transponder Calibration Campaign indicates that the gain patterns of all beams have slightly reduced in-orbit relative to the gain patterns established by the Second Transponder Calibration Campaign.
2122542,21349,11104,Experimental and modeling studies of microwave remote sensing of seasonal snow,2009,"Brightness temperatures of snow-covered terrain, measured at 37 GHz and 16.5 GHz over a whole season, are compared against theoretically modeled values, computed with observed snow parameters."
1363524,21349,11104,"Propagation in urban areas. Orientation, permittivity and entropy",2015,The double bounce mechanism is the main characteristic in urban areas. This paper describes two physical phenomena that can decrease it (and even suppress it) and thus alter the radar analysis of cities.
777325,21349,11104,2009 earthquakes in Sumatra: The use of L-band interferometry in a SAR-hostile environment,2010,L-band interferometry is a useful tool to help the study of earthquakes and the assessment of the resultant damage in tropical regions. It can be used at different levels: using only the coherence or fully processing the differential interferogram.
1356854,21349,11104,Evaluation of VIIRS cloud and aerosol products for the NPOESS Preparatory Project,2010,The activities of the Atmosphere PEATE are discussed with respect to the evaluation of MODIS and VIIRS cloud and aerosol products within the LEOCAT development framework. The relevant properties of the MODIS and VIIRS sensors are compared.
2348866,21349,11104,Monitoring of mining induced land subsidence using L- and C-band SAR interferometry,2007,"In this study, we applied InSAR technique to Zonguldak Hardcoal Basin in Republic of Turkey using JERS-1/SAR, RADARSAT and PALSAR data in order to monitor mining induced surface displacement."
2418284,21349,11104,An engineering research and development of compact and lightweight airborne SAR for extracting inundated area,2011,"Extant airborne SAR has a lot of advanced function such as full polarimetry, multi-bands, etc. However it possesses several problems and has not been becoming practical use commonly in Japan."
1032527,21349,11104,Detection and imaging of cracks in reinforced concrete structures using RF tomography: Quadratic forward model approach,2015,Imaging of rebars inside a concrete block is investigated using the quadratic forward model of RF Tomography for three different antenna configurations. Reconstructed images are obtained using the method of moments.
1211058,21349,11104,DOPSCAT: A mission concept for a Doppler wind-scatterometer,2015,The present paper proposes an innovative mission concept for a C-band fan-beam wind scatterometer with both ocean wind vector and ocean current vector measurement capability on a global scale.
1905587,21349,11104,Detecting and monitoring landslide phenomena with TerraSAR-X persistent scatterers data: The Gimigliano case study in Calabria Region (Italy),2012,This work illustrates the potential of Persistent Scatterer Interferometry (PSI) using X-band SAR (Synthetic Aperture Radar) data for a detailed detection and characterization of landslide ground displacements at local scale.
1813888,21349,11104,Sentinel 1: Interferometric applications,2009,"Here we report recent applications that extend the range of feasibility of InSAR: imaging subsurface fluid flow, estimating flow properties such as permeability, and tracking the integrity of water defense structures."
2528061,21349,11104,The analysis of long-term time and spatial variations of vegetative productivity using of remote sensing data,2007,The technique and results of the analysis of a vegetative cover long-term dynamics on territory of Kazakhstan with use of an integrated vegetative index (IVI) constructed by data AVHRR NOAA are resulted in the paper.
2201726,21349,11104,UWB electromagnetic borehole logging tool,2010,"Based on a theoretical model of the geosteering borehole logging tool, which operates the broadband pulse, we demonstrate the possibility of detecting an interface between oil- and water-saturated layers in the oil-gas formation."
811685,21349,11104,Topographic signatures in Aquarius radiometer/scatterometer response: Initial results,2012,The effect of topography on remote sensing at L-band is examined using the co-located Aquarius radiometer and scatterometer observations over land. A correlation with slope standard deviation is demonstrated for both the radiometer and scatterometer at topographic scales.
753236,21349,11104,Cross-correlation waveform mode: A critical review,2012,Earth-reflected Global Navigation Satellite System (GNSS) signals have become an attractive tool for remote sensing. Recently it has been proposed as an alternative to the conventional altimetry to estimate the surface height
484583,21349,11104,Image data compressor for Huygens' DISR instrument compared to state of the art compression schemes,2004,Details of the DISR image data compressor are introduced. The results of compressing a test at different rates by the DISR image data compressor will be presented. In addition the DISR results are compared with the outcomes of the Beagle 2 compression scheme applied to the same test image.
2922766,21349,11104,Vegetation suppression for unveiling of surface lithology from Hyperspectral images using linear spectral unmixing approach,2016,"An image-based linear spectral unmixing approach for vegetation suppression and unveiling of surface lithologic information in Hyperion images is presented. The algorithm is demonstrated by applying to a Hyperion image from Rajasthan, western India."
1110053,21349,11104,Sentinel-1 results: Sea ice operational monitoring,2015,In the present paper we demonstrate the capabilities of the Sentinel-1 SAR data for operational sea-ice and iceberg monitoring. Most of the examples are drawn from the Copernicus Marine Environmental Monitoring Service (CMEMS) production.
2959873,21349,11104,ESA's activities for the development and exploitation of Polarimetric SAR missions,2016,"The current paper aims to provide a brief overview of the ESA activities relevant to Polarimetric SAR missions mission development and exploitation, present achievements and discuss future opportunities for research."
2934109,21349,11104,Integration of remote sensing derived parameters in a crop model: Case of hay,2016,"The aim of this study is to assess the interests of integrating remote-sensing-derived parameters (LAI, harvest and irrigation dates) in a crop model (PILOTE) that simulates vegetation growth for hay crop."
709374,21349,11104,On-ground tests and measurements of the Passive Advanced Unit Synthetic Aperture (PAU-SA),2010,"This paper presents the current state of the Passive Advanced Unit Synthetic Aperture's instrument (PAU-SA), its installation in the transportation truck, and the preliminary tests that have been performed to verify the instrument's status."
2975256,21349,11104,Spatio-temporal change and influencing factors of tropospheric NO 2 column density of Beijing-Tianjin-Hebei Region in the decade based OMI product,2016,"Based on satellite derived NO 2  column data from OMI, we analysed the characteristics of spatio-temporal distribution of tropospheric NO 2  column density and its impact factors over Beijing-Tianjin-Hebei Region for 2005–2014."
1419277,21349,11104,An improvement for the unsupervised Wishart Freeman classification with fully polarimetric SAR data,2010,"In this paper, we proposed an improvement for the Wishart Freeman classification, which is based on the Wishart distance measurement and the estimation algorithm of the number of clusters for fully polarimetric SAR data. Our experimental results show the effectiveness of the proposed method."
1918534,21349,11104,Frame based kernel methods for automatic classification in hyperspectral data,2009,We propose a new kernel and frame based dimension reducing algorithm by exploiting the synergy between endmembers and kernel based classification schemes. This synergy becomes available by means of utilizing the notions of frames and frame representations.
797376,21349,11104,Calibration of the ground-based microwave radiometer in monitoring soil moisture,2007,"The configurations and specifications of the newly- bought Microwave Radiometer in Beijing Normal Uniersity, China, RPG-8CH-DP, is introduced. The calibration method for monitoring soil moisture is described in this paper."
2449150,21349,11104,Seawater dielectric permittivity model from measurements at L band,2004,The knowledge of the seawater dielectric properties is very important in the areas of remote sensing. The models mainly used today seems not to be enough accurate for the actual applications. A new model has been derived from measurements at L Band.
2304398,21349,11104,Preliminary design of the spaceborne dual-frequency precipitation radar for the global precipitation measurement,2007,The dual-frequency precipitation radar (DPR) installed on the Global Precipitation Measurement (GPM) core satellite is being developed by JAXA and NICT. This paper describes the results of preliminary design of the DPR instrument.
2975192,21349,11104,TDR measurements to discriminate possible magnetic properties of materials: preliminary considerations,2016,The problem of the measure of both the dielectric permittivity and the magnetic permeability of a material is dealt with making use of a TDR probe. Simulation results are shown making use of a transmission line model in frequency domain.
2211819,21349,11104,Analysis of polarimetric marine scattering at different range resolutions,2004,"In this work we deal with the problem of analyzing and modeling marine (lake) surface scattering as seen by high resolution radars, with the aim of highlighting, where possible, the differences due to changes in the range resolution and polarization"
2441392,21349,11104,Optimizing the Individual Azimuth Contribution of Transmitter and Receiver Phase terms in Loffeld's Bistatic Formula (LBF) for Bistatic SAR Processing,2008,"The individual azimuth contribution of transmitter and receiver phase terms has been optimized by weighting them unequally based on a weighting factor mu, in Loffeld's bistatic formula (LBF). Analytical results are verified with the simulations."
1688888,21349,11104,Ocean wave field measurements using X-band Doppler radars at low grazing angles,2010,"Ocean wave field observations using two types of Doppler radar systems are compared with time series measurements of the surface elevation at the USACE Field Research Facility (FRF) in Duck, NC."
2979029,21349,11104,SMOS forest optical depth intercomparisons over pan-tropical biomes,2016,"The main objective of SMOS over land is to retrieve soil moisture. Anyway, for soils covered by vegetation two model parameters, soil moisture and vegetation optical depth, are provided as outputs of the Level 2 algorithm."
1104507,21349,11104,Sparse endmember extraction and demixing,2012,A novel algorithm for endmember extraction is presented. The approach follows the linear mixture model for hyperspectral data. Endmembers are identified based on sparsity consideration. Theoretical and experimental results suggest the potential of the method.
402987,21349,11104,Information theoretical approach for domain ontology exploration in large EO image archives,2004,"The interpretation of EO data requires not only data and/or information fusion for better understanding of Earth cover structures, but, at a higher level, needs the aggregation with existing bodies of knowledge specific to the application fields"
2933877,21349,11104,Interferometric experiments with the first Italian airborne P-band radar,2016,"This work aims to describe the characteristics and the status of development, including the results of a first preliminary testing campaign, of a low frequency airborne imaging radar developed in Italy for the Italian Space Agency."
2519208,21349,11104,Target Classification by Means of Fully Polarimetric ISAR Images,2006,"In ISAR systems, fully polarimetric capabilities have not been fully exploited for target classification or recognition. In this paper, a full system that reconstructs the polarimetric ISAR image and classifies the target is proposed and tested on simulated data."
2909548,21349,11104,"Freesar, an innovative SAR data processing framework",2016,"The on-going European Space Agency (ESA) Sentinel-1 mission has introduced an important change in the management of SAR data, freely opening the archives of the generated Level-0 and Level-1 products to the scientific community."
2926856,21349,11104,Antarctic sea-ice freeboard and estimated thickness from NASA's ICESat and IceBridge observations,2016,"We calculated Antarctic sea-ice freeboard and thickness for ICESat and ATM campaigns. A Gridded ATM freeboard map of nine IceBridge campaigns in October 2009, 2010, and 2011 is shown in Figure 1."
2362596,21349,11104,Radiometric cross-calibration of the SZ3-CMODIS and EOS-MODIS in the visible and near-infrared spectral bands by using two targets in the images,2004,"In this paper, the radiometric cross-calibration method is adopted to calibrate the SZ3-CMODIS based on the on-board calibration results of EOS-MODIS. The calibration results worked out by cross-calibration method are consistent with the calibration results worked out by reflectance-based and pre-launch method"
1348905,21349,11104,Enabling intelligent copernicus services for carbon and water balance modeling of boreal forest ecosystems — North state,2015,"This is a selection of results of the North State project, that demonstrate how innovative methods applied to the new Sentinel data streams can be combined with models to monitor carbon and water fluxes for pan-boreal Europe."
2490984,21349,11104,Intercomparison of spanish advanced lidars in the framework of EARLINET,2007,"To extend and reinforce the action of the EARLINET- ASOS project, a nucleus of Spanish advanced lidars was created. Four systems were intercompared satisfactorily in terms of backscatter coefficients at two elastic wavelengths."
2554974,21349,11104,Important characteristics of multispectral data for an assessment of floristic variation,2012,"Remote sensing offers a large potential for land-cover mapping and monitoring. For many application in nature conservation, however, information beyond the generalization level of regular land-cover maps is desirable."
2570956,21349,11104,Comparison between electromagnetic scattering by a rain induced sea surface roughness and field data,2009,Scattering cross-sections for a rough sea surface in presence of wind and rain are simulated at oblique incidences and for various environmental conditions. They are compared with Ku-band radar signatures available from the literature.
2933707,21349,11104,Combining SMAP and Sentinel data for high-resolution Soil Moisture product,2016,This presentation illustrates and discusses the possibility of SMAP-Sentinel combined product for the recovery phase of the SMAP mission post radar failure. Initial assessment and results are preliminary and show great promise.
795995,21349,11104,Conceptual design and breadboarding activities of Geostationary Interferometric Microwave Sounder (GIMS),2009,"In this paper, the authors will report some basic considerations on the synthetic aperture imaging radiometer for mm-wave sounding from GEO, especially for the China's next generation geostationary meteorological satellite (FY-4M)."
2900389,21349,11104,INSAR phase offset estimation for DEM generation: Improvement of the performances of the STopBE and IPBE algorithms,2016,"In order to generate a Digital Elevation Model (DEM) by exploiting the Synthetic Aperture Radar (SAR) Interferometry (InSAR) technique, it is necessary to properly estimate an unknown phase offset present in the unwrapped interferogram."
2127260,21349,11104,Reflection and transmission of plane waves at the planar interface of a magnetically gyrotropic medium,2005,The reflection of a uniform plane wave from a magnetically gyrotropic medium has been investigated. Total internal reflection has been considered. The results can be useful for calculating radiation fields of a dipole antenna in the presence of gyromagnetic medium.
1460897,21349,11104,Latest advances of the swim instrument,2014,"The CFOSAT mission is an innovative spatial mission for oceanography: for the very first time, both wind and wave vectors will be measured at the global ocean surface. This paper presents the wave scatterometer, SWIM and its associated scientific performances."
