ID_Article,communityId,ID_RelatedVenue,title,year,abstract
2881997,22457,20561,SEGUE: support for distributed graphical interfaces,1988,"A description is given of SEGUE, a system for the specification and generation of structured graphical interfaces for distributed systems. The user interface resides on as raster-graphics workstation, but the application program may execute on one or more other machines connected to that workstation by a local area network. SEGUE is based on standard editor technology, but extends it to provide a general interface to arbitrary application programs and to allow the interface to be remote from the application program. It is based on the specification of two tree structures and a mapping between them. One tree corresponds to data structures in the application program, while the other defines the user display. A prototype version of SEGUE has been built on a SUN workstation and has been used to build a number of interfaces, including one for an Ada structured editor. >"
2290676,22457,10228,Experimental evaluation of timing bounds for clustering protocols in wireless sensor networks,2011,"In recent years a flurry of research activity has produced many suggested schemes for clustering wireless sensor networks, but no hard numbers for real-world implementations. This lack of guidance for developers makes it very difficult to effectively and confidently build working networks. This paper partially addresses these concerns by deriving minimal timing bounds on the clustering process in a typical and recently suggested clustering schemes. This is achieved through low-level network simulation in NS –2. We present detailed results that provide insight to timings involved in different phases of cluster set up. Results show ideal clusters can be constructed within 0.5 s for expected node densities (≤ 0.04 nodes/m 2 )."
1088577,22457,9896,A blog considered from the perspectives of social practice theory,2012,The focus of this study is a group blog site of  special librarians  who work at the library department in a large geographically dispersed corporation. We examined the field data through the framework of history in person in order to understand the relation of the blog with the historical aspects of librarians and the library and information science (LIS) field. This blog serves as a mediator among librarians with diverse viewpoints and also between them and the relentlessly changing LIS field.
2658487,22457,20561,Introducing Avatarification: An Experimental Examination of How Avatars Influence Student Motivation,2016,"While gamification has been studied, applied, and sometimes contested within a variety of contexts (especially education and business), the concept of avatarification -- the utilization of virtual self-representations within a mediated environment -- is relatively new and has great potential for enhancing learning contexts. Building on previous work which suggests that people behave consistently with their avatars' characteristics, the present research aims to develop an understanding of how avatars can be integrated into student communication in ways that increase performance motivation. In a field experiment conducted with an undergraduate class, 229 participants used avatars to communicate over a 15-week period about class material. Results suggest that using an ideal-self avatar or superhero-student avatar augmented student performance motivation during the avatar-use task, but the superhero-student avatar unexpectedly hindered performance motivation in a task unrelated to avatar use. This suggests novel theoretical and practical implications for avatar use in education."
2702169,22457,20561,Towards the Construction of Smart City Index for Analytics (SM-CIA): Pilot-Testing with Major Cities in China Using Publicly Available Data,2016,"The smart city concept is becoming increasingly important in recent years, but no universally agreed index has been developed to assess smartness in urban cities. This study proposed the construction of an index, we call Smart City Index for Analytics (SM-CIA), to objectively measure the degree of smartness in urban cities in six domain areas. We then conducted a pilot testing of SM-CIA on major cities in China. Publicly available data were collected from 2008 to 2012 and time trend analysis was conducted to detect changes of the cities in various smart city domains. A significant increasing trend was found in smart living, mobility, economy and governance domains. Cross-sectional analysis was conducted to rank the cities. The top three cities were Xiamen, Shenzhen and Shanghai. To validate the proposed index, the findings were compared with the Lien Public Service Excellence Index, one of the recent indices developed for China's cities. The results suggested that the cities' scores based on our proposed SM-CIA were correlated with the business perspective of Lien's Index, but not with the citizen's perspective. This is on-going work towards the construction of a global smart city index."
2958696,22457,20561,Robust Reconfiguration of A Distribution System,2017,"In this paper, a robust reconfiguration approach based on Mixed Integer Programming (MIP) is proposed to minimize loss in distribution systems. A Depth-First Search (DFS) algorithm to enumerate possible loops provides radiality constraint. This provides a general solution to the radiality constraint for distribution system reconfiguration/expansion problems. Still, imprecision and ambiguity in net loads, i.e. load minus renewable generation, due to lack of sufficient measurements and high utilization of demand response programs and renewable resources, creates challenges for effective reconfiguration. Deterministic optimization of reconfiguration may no lead to optimal/feasible results. Two methods to address these uncertainties are introduced in this paper: one, based on a stochastic MIP (SMIP) formulation and two, based on a fuzzy MIP (FMIP) formulation. Case studies demonstrate the robustness and efficiency of the proposed reconfiguration methods."
3032458,22457,20561,"Agile Research for Cybersecurity: Creating Authoritative, Actionable Knowledge When Speed Matters",2017,"Securing information systems from attack and com-promise is a problem of massive scope and global scale. Traditional, long-term research provides a deep understanding of the foundations for protecting systems, networks, and infrastructures. But sponsors often need applied research that will create results for immediate application to unforeseen cybersecurity events. The Agile Research process is a new approach to provide this type of rapid, authoritative, applied research. It is designed to be fast, transparent, and iterative, with each iteration producing results that can be applied quickly. The idea is to engage subject-matter experts fast enough to make a difference. Agile Research requires new levels of collaboration and performance, plus adaptive organizational structures that support this new way of working. In addition to its application in Government, Agile Research is being employed in academic settings, and is influencing how research requirements and researchers are identified and matched, and research traineeship."
1498544,22457,8806,"Empirical evaluation of OpenCCM for Java-based distributed, real-time, and embedded systems",2005,"Component technology can overcome many limitations of conventional Object Request Brokers (ORBs) in developing distributed, real-time, and embedded (DRE) applications. Component technology has particular advantages for building large-scale DRE systems. The CORBA Component Model (CCM) enables the composition and reuse of software components and the configuration of key non-functional aspects of DRE systems such as timing, fault-tolerance, and security. However, the CCM can introduce additional overhead to the runtime performance and code size of middleware. Hence, the overhead for using the CCM needs to be evaluated to determine if the CCM can be effectively employed in the design of high-reliability DRE applications. In this paper, we empirically evaluated the performance of OpenCCM, a Java-based implementation of the CCM standard, when configured with two Java ORBs: with ZEN, a real-time Java ORB, and with OpenORB, a desktop Java ORB. We measured throughput, latency, and jitter of method invocations for both ORBs configured with and without OpenCCM. We also measured the additional memory requirement introduced by the CCM implementation. We concluded that OpenCCM adds some overhead to both Java ORBs, affecting OpenORB's performance more than ZEN's. More development of the CCM may be necessary to bring its advantages to high-performance DRE systems."
2020428,22457,9896,Flash forums and forumReader: navigating a new kind of large-scale online discussion,2004,"We describe a popular kind of large, topic-centered, transient discussion, which we term a  flash forum . These occur in settings ranging from web-based bulletin boards to corporate intranets, and they display a conversational style distinct from Usenet and other online discussion. Notably, authorship is more diffuse, and threads are less deep and distinct. To help orient users and guide them to areas of interest within flash forums, we designed ForumReader, a tool combining data visualization with automatic topic extraction. We describe lessons learned from deployment to thousands of users in a real world setting. We also report a laboratory experiment to investigate how interface components affect behavior, comprehension, and information retrieval. The ForumReader interface is well-liked by users, and our results suggest it can lead to new navigation patterns. We also find that, while both visualization and text analytics are helpful individually, combining them may be counterproductive."
1730166,22457,9896,Environmental jolts: impact of exogenous factors on online community participation,2011,"Few studies of online communities take exogenous factors into account while explaining community participation. We present preliminary results from a study investigating the impact of steward companies' actions on online community participation. We identified two events: (1) open sourcing of Java by Sun and (2) acquisition of Sun (and consequently of Java) by Oracle, and examined participation in their developer online communities. We found significant change in participation levels around each event with both significant increases and decreases. We conjecture that participation increased if the action was perceived as supportive by developers (e.g. Sun's open sourcing of Java) whereas it decreased if the action was perceived as detrimental by developers (e.g. Oracle's acquisition of Sun)."
1518160,22457,9896,The work of sustaining order in wikipedia: the banning of a vandal,2010,"In this paper, we examine the social roles of software tools in the English-language Wikipedia, specifically focusing on autonomous editing programs and assisted editing tools. This qualitative research builds on recent research in which we quantitatively demonstrate the growing prevalence of such software in recent years. Using trace ethnography, we show how these often-unofficial technologies have fundamentally transformed the nature of editing and administration in Wikipedia. Specifically, we analyze vandal fighting as an epistemic process of distributed cognition, highlighting the role of non-human actors in enabling a decentralized activity of collective intelligence. In all, this case shows that software programs are used for more than enforcing policies and standards. These tools enable coordinated yet decentralized action, independent of the specific norms currently in force."
3048037,22457,20561,Three Roles for Statistical Significance and the Validity Frontier in Theory Testing,2017,"This study offers a method for empirically testing theories operationalized in the form of multivariate statistical models. An innovation of the method is that it distinguishes testing into three separate forms, “effect testing,” “prediction testing,” and “theory testing,”where statistical significance plays a separate role in each one. In another innovation, the researcher specifies not only his or her desired level of statistical significance, but also his or her desired level of practical significance. Statistical significance and practical significance each serve as a dimension in a two-dimensional table that specifies the rejection region– the region where the researcher can justify the decision to reject the theory being tested. The boundary of the rejection region is the “validity frontier,” which ongoing research may advance so as to reduce the sizeof the rejection region."
2892953,22457,20561,FolioPub: A publication management system,1988,"FolioPub supports publication definition, version and access control, and publication processing. The system is based on a distributed architecture, maintaining a distributed database that stores the contents as well as the logical structure of publications. It records publication history, including changes to the content and modifications to the logical structure. The database also contains a hierarchical processing description that can be applied to the publication. Each processing operation at a given level involves two steps; control processing and file processing. Control processing schedules the processing of lower-level operations and controls the information flow between levels. File processing performs the actual processing at a given level. Attributes are used to describe publication data and constraints on the information flow. >"
2725099,22457,20561,"Triple Helix in Smart Cities: A Literature Review about the Vision of Public Bodies, Universities, and Private Companies",2016,"Smart city is a recent topic, aiming at improving the quality of life of citizens in urban areas. Born like a bottom-up trend, it is now becoming crucial in urban planning in large cities all over the world. The smart city success depends on the synergic action by the triple helix key actors: public bodies, universities, and private companies. However, not ever these actors share the same smart city vision. This paper aims at individuating similarities and differences in key actors smart city vision, by a large and deep literature review on both scientific papers and practitioner or institutional reports."
2486021,22457,9896,Should your MOOC forum use a reputation system,2014,"Massive open online courses (MOOCs) rely primarily on discussion forums for interaction among students. We investigate how forum design affects student activity and learning outcomes through a field experiment with 1101 participants on the edX platform. We introduce a reputation system, which gives students points for making useful posts. We show that, as in other settings, use of forums in MOOCs is correlated with better grades and higher retention. Reputation systems additionally produce faster response times and larger numbers of responses per post, as well as differences in how students ask questions. However, reputation systems have no significant impact on grades, retention, or the students' subjective sense of community. This suggests that forums are essential for MOOCs, and reputation systems can improve the forum experience, but other techniques are needed to improve student outcomes and community formation. We also contribute a set of guidelines for running field experiments on MOOCs."
2690315,22457,20561,Convex Optimization for Joint Expansion Planning of Natural Gas and Power Systems,2016,"Within the energy sector, two of the most tightly coupled systems are natural gas and electric power. The recent advent of cheap gas extraction technologies have only driven these systems more tightly together. Despite their interconnections, in many areas of the world these systems are operated and managed in isolation. This separation is due to a number of reasons and challenges, ranging from technological (problems involving connected systems are difficult to solve) to political and commercial (prevention of monopolies, lack of communication, market forces, etc.). However, this separation can lead to a number of undesirable outcomes, such as what the northeastern United States experienced during the winter of 2013/2014. In this paper, we develop approaches to address the technological reasons for separation. We consider the problem of expanding and designing coupled natural gas and electric power systems to meet increased coincident demand on both systems. Our approach utilizes recent advances in convex modeling of gas and power systems to develop a computationally tractable optimization formulation."
2665648,22457,20561,The Inter-Organizational Dynamics of a Platform Ecosystem: Exploring Stakeholder Boundaries,2016,"The Internet of Things (IoT) creates a myriad of new business opportunities that focus on collecting, transmitting, and analyzing product data. IoT collaborations bring together diverse firms with separate skill-sets that both produce and utilize digitized data to co-create value. While previous research has explored the technical implications of IoT in great detail, it has largely ignored the business implications of such endeavors. In this paper, we focus on the early stages of the emerging inter-organizational relationships that IoT enables and ask the question: How can the inter-organizational dynamics between disparate actors in an IoT ecosystem be perceived and understood? By conducting a qualitative case study and tracing four types of organizational boundaries: efficiency, power, competence and identity, we show how firm boundaries are emergent, dynamic, and constantly negotiated between firms. Allowing for and understanding this relational interplay is crucial in order for IoT ecosystems to thrive and grow."
2704288,22457,20561,Introduction to the Minitrack on Mobile Applications and Emerging Technologies for Health Management and Wellness,2016,The minitrack comprises two sessions. A set of presentations focuses on theoretical concepts as well as application scenarios of wearable and mobile devices for health and fitness. The physician's perspective as well as the patient-centric view will be addressed. Exemplary solutions and prototypical systems will be introduced. Another group of papers exhibits results of empirical studies conducted in clinical and ambient environments. Taken together they serve to illustrate the potentials and limits of mobile applications for health and wellness. The minitrack comprises two sessions. A set of presentations focuses on theoretical concepts as well as application scenarios of wearable and mobile devices for health and fitness. The physician's perspective as well as the patient-centric view will be addressed. Exemplary solutions and prototypical systems will be introduced. Another group of papers exhibits results of empirical studies conducted in clinical and ambient environments. Taken together they serve to illustrate the potentials and limits of mobile applications for health and wellness.
2330414,22457,9896,VidWiki: enabling the crowd to improve the legibility of online educational videos,2014,"Videos are becoming an increasingly popular medium for communicating information, especially for online education. Recent efforts by organizations like Coursera, edX, Udacity and Khan Academy have produced thousands of educational videos with hundreds of millions of views in their attempt to make high quality teaching available to the masses. As a medium, videos are time-consuming to produce and cannot be easily modified after release. As a result, errors or problems with legibility are common. While text-based information platforms like Wikipedia have benefitted enormously from crowdsourced contributions for the creation and improvement of content, the various limitations of video hinder the collaborative editing and improvement of educational videos. To address this issue, we present VidWiki, an online platform that enables students to iteratively improve the presentation quality and content of educational videos. Through the platform, users can improve the legibility of handwriting, correct errors, or translate text in videos by overlaying typeset content such as text, shapes, equations, or images. We conducted a small user study in which 13 novice users annotated and revised Khan Academy videos. Our results suggest that with only a small investment of time on the part of viewers, it may be possible to make meaningful improvements in online educational videos."
2665783,22457,20561,Experiences in Emergency Response at the Great East Japan Earthquake and Tsunami,2016,"Disaster information processing has been researched in the United States of America and Europe in terms of information processing for emergency management to a great extent. While we have had many natural disasters in Japan, only a very few of the researchers in information processing have been working on this issue. From this perspective, we try to identify what sort of information processing was required at the Great East Japan Earthquake and Tsunami on March 11th, 2011. In particular, we explored the needs and seeds for disaster information processing in Iwate, Japan. We interviewed local government officials, doctors and university administrators. This paper reports our newly started project of interviewing people who worked on disaster relief during the emergency response in Iwate as well as some results from our interviews."
2696192,22457,20561,Understanding the Impact of Interruptions on Knowledge Work: An Exploratory Neuroimaging Study,2016,"This paper explores how technologies can interrupt concentration, focus and attention of knowledge workers. The mechanisms by which an interruption takes attention away and the task performance decreases are unknown. The paper explores this impact of interruptions through neuroimaging. Subjects were given a reading task and subjected to a series of randomly timed audio interruptions. Using an EEG measurement device, we recorded their brain waves. Consistent with the literature, we found interruptions significantly increased task completion time and decreased task performance. We found activities in the frontal and temporal lobes of the participants changed or increased due to interruptions. In addition, increased activities in the frontal regions after an interruption appear to lead to better performance. The results suggest application developers to consider underlying mechanisms of processing interruptions."
2707657,22457,20561,Empowering Business Users to Explore Visual Data Through Boundary Objects and Storytelling,2016,"This research is inspired by two important industry trends: (i) a growing demand for visual analytic (VA) across all industry sectors, and ii) serious shortage of VA skills on the market, especially among business professionals. This project focuses on the following practice-inspired research question: How to empower business users to develop visual data exploration skills? This paper describes a VA pilot project conducted at an industry, rather than organizational level. We focused on a challenge of gradual development of VA skills among industry professionals from the Australian Cooperative and Mutual Enterprises (CMEs) sector, which is considered to be of national importance for the Australian economy and society. The CME sector also plays significant economic and social roles in the lives of over one billion members worldwide. Following the principles of action design research, the paper describes a method of gradual development of VA skills using visual stories as boundary objects."
2862082,22457,8228,Dominoes with communications: On characterizing the progress of cascading failures in Smart Grid,2016,"Cascading failures are one of the most devastating forces in power systems, which may be initially triggered by minor physical faults, then spread with Domino-like chain-effect, resulting in large-scale blackout. How to prevent cascading failures becomes imperative, as our daily lives heavily depend on stable and reliable power supply. The next-generation power system, namely Smart Grid, is envisioned to facilitate real-time and distributed control of critical power infrastructures, thus effectively forestalling cascading failures. Although cascading failures have been well investigated in the literature, most studies were confined only in the power operation domain with the assumption that communication is always perfect, which is, however, not true for today's communication networks, where traffic congestion and random delay happen. Therefore, an open question is how to characterize cascading failures in the communication-assisted smart grid? To this end, we take an in-depth inspection of cascading failures in smart grid and reveal the interactions between the power system and the communication network. Our results provide insights into the interactions between physical failure propagation and communication message dissemination. In addition, we show that while ideal communications can undoubtedly help prevent cascading failures, under-achieved communications (i.e., communications with severe delay) can, counter-intuitively, exacerbate cascading failures."
2340234,22457,8494,Identification of chains of events leading to catastrophic failures of power systems,2005,"Catastrophic failures have been traditionally treated as rare events. However, in view of the manner in which power systems have been evolving over the past decade, and the frequency with which catastrophic failures have occurred in this period, it is imperative that systematic approaches be devised to identify the likely chains of events that lead to these failures, so that appropriate countermeasures - strategic and tactical - may be designed and implemented. The paper discusses the recent body of work on structural issues, such as hidden failures and failure sequences, and identifies the need to explore further how chains conspire to form, and how the transition rates of the dependent events might change as the chain evolves. The paper then proceeds to develop a genetic algorithm based method that searches through the state space to identify likely event trees that connect healthy system states to catastrophic failure states. The method is illustrated via a small test system. The simplicity of the system enables an intuitive understanding of the mechanics of the method."
2702433,22457,20561,Meeting Quality Standards for Mobile Application Development in Businesses: A Framework for Cross-Platform Testing,2016,"How do you test the same application developed for multiple mobile platforms in an effective way? Companies offering apps have to develop the same features across several platforms in order to reach the majority of potential users. However, verifying that these apps work, as intended across a set of heterogeneous devices and operating systems is not trivial. Manual testing can be performed, but this is time consuming, repetitive and error-prone. Automated tools exist through frameworks, such as Frank and Robotium, however they lack the possibility to run repeated tests across multiple heterogeneous devices. This article presents an extensible architecture and conceptual prototype that showcase and combines parallel cross-platform test execution with performance measurements. In so doing, this work contributes to a quality-assurance process by automating parts of a regression test for mobile cross-platform applications."
1854558,22457,20332,The Many Shades of Anonymity: Characterizing Anonymous Social Media Content,2015,"Recently, there has been a significant increase in the popularity of anonymous social media sites like Whisper and Secret. Unlike traditional social media sites like Facebook and Twitter, posts on anonymous social media sites are not associated with well-defined user identities or profiles. In this study, our goals are two-fold: (i) to understand the nature (sensitivity, types) of content posted on anonymous social media sites and (ii) to investigate the differences between content posted on anonymous and non-anonymous social media sites like Twitter. To this end, we gather and analyze extensive content traces from Whisper (anonymous) and Twitter (non-anonymous) social media sites. We introduce the notion of anonymity sensitivity of a social media post, which captures the extent to which users think the post should be anonymous. We also propose a human annotator based methodology to measure the same for Whisper and Twitter posts. Our analysis reveals that anonymity sensitivity of most whispers (unlike tweets) is not binary. Instead, most whispers exhibit many shades or different levels of anonymity. We also find that the linguistic differences between whispers and tweets are so significant that we could train automated classifiers to distinguish between them with reasonable accuracy. Our findings shed light on human behavior in anonymous media systems that lack the notion of an identity and they have important implications for the future designs of such systems."
1201751,22457,9896,Enterprise blogging in a global context: comparing Chinese and American practices,2011,"We present three studies that compare adoption and appropriation between China and the United States of BlogCentral, an internal blogging tool employed by a large global enterprise. We first analyzed 23 months of usage logs for users in both countries and found that compared to the U.S., Chinese users were much less active, with less activity and sparser user interaction. We then conducted 25 interviews and surveyed 213 bloggers in both countries to understand user motivations and behaviors of corporate blogging in more detail. The results show that Chinese employees use internal blogs for organizing personal work and short term team formation, unlike U.S. users who are driven more by the goal of sharing information to a broad community. The Chinese users were seeking (and not finding) greater social interaction and felt instead a sense of alienation from the global blogging community. We further identify a gap between Chinese users' requirement for local community and the existing global aspect of enterprise blogging tools. Lastly we discuss implications from the data analysis."
