ID_Article,communityId,ID_RelatedVenue,title,year,abstract
1891115,21246,9475,Almost sure convergence of random gossip algorithms,2007,In this paper we provide a proof of almost sure convergence to consensus for an extremely general class of edge selection processes. The proof also applies to continuous time gossip algorithms.
2496695,21246,9475,A simulation-based method for aggregating Markov chains,2009,This paper addresses model reduction for a Markov chain on a large state space. A simulation-based framework is introduced to perform state aggregation of the Markov chain based on observations of a single sample path.
1977647,21246,9475,Decentralized formation flocking and stabilization for networks of unicycles,2009,The paper presents a method for decentralized flocking and global formation stabilization for a network of unicycles described by the standard kinematics equations with hard constraints on the vehicles linear and angular velocities.
1843824,21246,9475,Positive feedback interconnection of Hamiltonian systems,2011,"Recent results on counterclockwise input-output dynamics and negative-imaginary transfer matrices are interpreted from a geometric Hamiltonian systems point of view, providing additional insights and results."
1426610,21246,9475,SVD-based computation of zeros of polynomial matrices,2011,"We present an algorithm for determining the zeros of polynomial matrices of arbitrary order, normal rank, and dimension. Specifically, we use the singular value decomposition to reduce the problem to an eigenvalue problem."
317190,21246,9475,Variational inequalities for combined control and stopping,2003,"We study the variational inequality associated with the combined stochastic control problem, and establish the existence of a unique viscosity solution without uniform ellipticity. An application to the quasi-variational inequality is given."
1790454,21246,9475,Integrator forwarding via dynamic scaling,2010,"The problem of integrator forwarding is revisited using the notion of dynamically scaled (control) Lyapunov function. A new class of dynamic stabilizing control laws is presented, and connections with classical forwarding are established."
2948266,21246,9475,Second order conditions in optimal control problems with equality constraints,2016,In this paper we consider a nonlinear optimal control problem with equality endpoint constraints. We introduce a new natural definition of singular control for which we obtain second-order necessary optimality conditions.
759964,21246,9475,Delay identification for nonlinear time-delay systems with unknown inputs,2011,"By using the theory of non-commutative rings, this paper studies the delay identification of nonlinear timedelay systems with unknown inputs. Necessary and sufficient conditions are given for both the dependent and independent outputs cases."
1904599,21246,9475,Sharp estimates on the region of attraction of planar linear systems with bounded controls,2009,"In the general framework of continuous-time linear systems with saturating actuators, this work is devoted to the characterization of the widest stability region of a planar unstable linear system for a fixed saturation level."
2251796,21246,9475,Adaptive autonomous soaring of multiple UAVs using Simultaneous Perturbation Stochastic Approximation,2010,This paper presents a new algorithm for maximizing the flight duration of a single UAV (Uninhabited Air Vehicle) and UAVs group using the thermal model developed by Allen at NASA Dryden.
2056419,21246,9475,State Convergence of Dissipative Nonlinear Systems Given Bounded-Energy Input Signal,2010,"In this paper, we show the state convergence of a class of dissipative nonlinear systems given bounded-energy input functions $u:\mathbb{R}_+\to\mathbb{R}^m$, where the energy function is related to the dissipation inequality (or the supply rate)."
2009003,21246,9475,Parametrization of the set of regular and superregular stabilizing controllers,2007,The characterization of stabilizing controllers is discussed from the behavioral point of view. The main results provide parametrizations of the set of regular and superregular stabilizing controllers in terms of rational kernel representations of the plant.
2351621,21246,9475,A symmetry approach for balanced truncation of positive linear systems,2012,We consider model order reduction of positive linear systems and show how a symmetry characterization can be used in order to preserve positivity in balanced truncation. The reduced model has the additional feature of being symmetric.
2205204,21246,9475,Input/state/output modeling and control of dynamical systems with active singularities: Single- and multi-impact sequences,2008,"A general controller synthesis setting for systems with active, or controlled, singularities under incomplete information is extended to the cases of the single-impact and the multi-impact sequences - the main cases of interest in applications."
2082879,21246,9475,An intrinsic behavioural approach to the double time axis paradox,2009,Behavioural theory is typically developed on the double time axis. On the other hand it is known that there are intrinsic difficulties with double time axis theorems in the input output context. This paper illustrates how the behavioural approach avoids these intrinsic difficulties.
2969779,21246,9475,An almost global notion of input-to-state stability,2002,A new definition of almost global input-to-state stability for systems on differentiable manifolds is discussed. Some of its properties are investigated and specific examples are shown which can be treated by means of dual Lyapunov techniques.
2948325,21246,9475,A tutorial introduction to compressed sensing,2016,"Compressed sensing refers to recovering a large but sparse vector, or a large but low rank matrix, from a small number of linear measurements. This paper presents some of the most popular and useful approaches at present."
2670812,21246,9475,Stability analysis of discrete 2-D autonomous systems,2015,"In this paper, we analyze the l2-stability and the l∞-stability of general discrete 2-D autonomous systems. The problem of l∞-stability has not been studied before for general 2-D autonomous systems. We give a necessary condition for the l∞-stability of discrete 2-D autonomous systems. We also give sufficient conditions for the l2-stability and the l∞-stability of discrete 2-D autonomous systems, which are easy to check."
2930920,21246,9475,Adaptive control of discrete-time systems using multiple models,1998,The paper discusses the stable adaptive control of linear discrete-time systems using multiple models. The principal contributions of the paper are the proofs of convergence of both the deterministic (noise free) and stochastic adaptive control problems.
1229244,21246,9475,Dynamic optimization with CasADi,2012,"We demonstrate how CasADi, a recently developed, free, open-source, general purpose software tool for nonlinear optimization, can be used for dynamic optimization in a flexible, interactive and numerically efficient way."
750365,21246,9475,Deterministic team problems with signaling,2011,This paper considers linear quadratic team decision problems where the players in the team affect each others information structure through their decisions. It shows that linear decisions are optimal and can be found by solving a linear matrix inequality.
1953967,21246,9475,Gluing Kuramoto coupled oscillators networks,2007,In this work we prove that the problem of almost global synchronization of the Kuramoto model of sinusoidally symmetric coupled oscillators with a given topology could be reduced to the analysis of the blocks of the underlying interconnection graph.
837723,21246,9475,Mosaic models for textures,1979,This paper deals with a class of image models based on random geometric processes. Theoretical and empirical results on properties of patterns generated using these models are summarized. These properties can be used as aids in fitting the models to images.
2639807,21246,9475,Characterization of solutions of non-square algebraic Riccati equations,2015,In this paper we give a new characterization of solution set of algebraic Riccati equation (ARE) involving non-square matrices. We show that all solutions of ARE can be obtained from appropriate sub-matrices of maximal rank solution.
2530665,21246,9475,Sufficient optimality conditions for Dirichlet boundary control of wave equations,2008,We study optimal control problems for wave equations (focusing on the multidimensional wave equation) with control functions in the Dirichlet boundary conditions under pointwise control (and we admit state - by assuming weak hypotheses) constraints.
1475798,21246,9475,A new perspective on ℋ 2 controller reduction,2012,This paper considers ℋ 2  or LQG controller reduction from all (suboptimal) stabilizing ℋ 2  controller parametrization. It is shown that the closed-loop stability is guaranteed and performance degradation is limited if certain weighted controller reduction errors are small.
1977663,21246,9475,Model reduction with a-priori error bounds for a class of nonlinear electrical circuits,2009,We consider model reduction of nonlinear electrical circuits. Linear subcircuits are replaced by linear passive reduced-order models. It is shown that this method preserves passivity. Global error bounds are presented.
1762142,21246,9475,Minimization of length and curvature on planar curves,2009,"In this paper we consider the problem of reconstructing a curve that is partially hidden or corrupted by minimizing the functional, depending both on length and curvature K. We fix starting and ending points as well as initial and final directions."
2421409,21246,9475,Control of single spin in Markovian environment,2009,"In this article we study the control of single spin in Markovian environment. Given an initial state, we compute all the possible states to which the spin can be driven at arbitrary time, under the assumption that fast unitary operations on the single spin are available."
2435030,21246,9475,A nonlinear dynamic inversion computational approach applied to the exact tracking problem for the spherical pendulum,2008,"In this paper we present a new computational approach for nonlinear dynamic inversion based on an ?homotopy technique? applied to the exact tracking problem for the spherical inverted pendulum on a periodic curve in ? 3 , non necessarily planar."
1783503,21246,9475,Vertex/plane characterization of the dwell-time property for switching linear systems,2010,"In this paper we provide necessary and sufficient conditions for stability under dwell time of switched linear systems. The main result relies on the construction of a polyhedral Lyapunov function, that is shown to be non conservative for the stability analysis."
1996775,21246,9475,Predictive approaches to rear axle regenerative braking control in hybrid vehicles,2009,"We consider the problem of rear axle regenerative braking maximization in hybrid vehicles. We focus on cornering maneuvers on low friction surfaces, where excessive braking at the rear axle might induce vehicle instability."
2139542,21246,9475,Control and estimation problems under partially nested information pattern,2009,In this paper we study distributed estimation and control problems over graphs under partially nested information patterns. We show a duality result that is very similar to the classical duality result between state estimation and state feedback control with a classical information pattern.
2531753,21246,9475,Computation of a linearizing diffeomorphism by quadrature,2010,"This paper considers the problem of computing a linearizing diffeomorphism for a nonlinear, autonomous, dynamical system. Both the continuous-time and discrete-time cases are faced, using a procedure that uses a known symmetry of the system, which can be easier to linearize."
2172023,21246,9475,Balanced state-space representations: a polynomial algebraic approach,2009,We show how to compute a minimal Riccati-balanced state map and a minimal Riccati-balanced state space representation starting from an image representation of a strictly dissipative system. The result is based on an iterative procedure to solve a generalization of the Nevanlinna interpolation problem.
2479749,21246,9475,Optimal quantum control via adaptive error correction,2009,"A method is presented to integrate a complete “black-box” error correction scheme, that takes quantum process tomography as input and iterates the control until it finds an optimal error correcting encoding and recovery."
279845,21246,9475,Optimal shape control problem for the Navier Stokes equations,2003,"The optimal shape and the boundary velocity controls of a plane nonstationary Navier-Stokes equations, are determined from the partial measurements of the velocity of a fluid with minimum drag, in a subregion. The existence of an open loop is established."
2407547,21246,9475,On the physical realizability of a class of nonlinear quantum systems,2012,"In this paper, the physical realizability property is investigated for a class of nonlinear quantum systems. This property determines whether a given set of nonlinear quantum stochastic differential equations corresponds to a physical nonlinear quantum system satisfying the laws of quantum mechanics."
2602611,21246,9475,Immersion and invariance stabilization of nonlinear discrete-time dynamics with delays,2015,"The immersion and invariance concept reformulates and simplifies stabilization at large, opening numerous perspectives in applied domains. In this paper, we formulate I&I stabilizability in discrete time and discuss how to handle in this context the presence of delays."
2023675,21246,9475,Gain bounds for multiple model switched adaptive control of general MIMO LTI systems,2008,"For the class of MIMO minimal LTI systems controlled by an estimation based multiple model switched adaptive controller (EMMSAC), bounds are obtained for the closed loop l p  gain, 1 ? p ? ?, from the input and output disturbances to the internal signals."
