ID_Article,communityId,ID_RelatedVenue,title,year,abstract
1887356,21212,369,Joint Detection and CFO Compensation in Asynchronous Multi-User MIMO OFDM Systems,2009,"It is well known that carrier frequency offsets caused by inaccuracies of local oscillators between transmitter and receiver stations destroy the orthogonality among OFDM subcarriers and induce additional intercarrier interference. In conjunction with MIMO transmission where different users interfere with each other, this effect strongly degrades the signal detection performance if it is not compensated beforehand. In the uplink of multi-user systems different CFOs between all mobile terminals occur whereas its correction is more difficult. In this paper we consider the uplink of a fully asynchronous system with different transmitter and receiver CFOs which appears in distributed MIMO systems with separate users and base stations. We describe a combined scheme for joint CFO correction and spatial layer detection in frequency domain. The detection performance is shown for some selected equaliser concepts. In this way we present interference cancellation algorithms with low and scalable complexity. Finally, numerical simulation results are provided to compare the detection performance."
1388920,21212,369,Moment-based and Maximum Likelihood-based Quotiential estimation of the Nakagami-m fading parameter,2007,"In order to estimate m-parameter of Nakagami-m multipath fading, different estimation models have been proposed and simulated, and their performances have already been compared. In this paper, we propose new method for estimation of m-parameter, which is not based on estimation from signal envelope samples, but on quotient of successive samples. For that purpose, analytical model which describes statistics of successive samples quotients has been developed. Two models have been treated, these are moment based method (MM) and maximum likelihood method (MLM). Numerical simulations will demonstrate performances of proposed methods and will compare them with some known methods in cases of presence and absence of shadow fading with arbitrary distribution."
1098819,21212,369,Adaptive Predistortion Techniques for Non-Linearly Amplified FBMC-OQAM Signals,2014,"The Filter Bank Multicarrier with Offset Quadrature Amplitude Modulation (FBMC-OQAM) is emerging as one of the alternatives to Orthogonal Frequency Division Multiplexing (OFDM) for next generation broadband wireless access systems. In this paper, we focus on the nonlinear distortion effects in a FBMC-OQAM system when the signal is passed through a nonlinear High Power Amplifier (HPA) which is modeled as Saleh's one exhibiting amplitude and phase distortions. First, we develop an analysis showing that the FBMC-OQAM signals are more sensitive to the phase distortion than OFDM signals. Then, we address the problem of the compensation of these distortions in FBMC-OQAM systems using digital predistortion (DPD) at the transmitter. Therefore, two DPD schemes are considered in this investigation and their performance are compared in OFDM and FBMC-OQAM systems."
1459393,21212,369,Energy Efficiency Analysis of Soft and Hard Cooperative Spectrum Sensing Schemes in Cognitive Radio Networks,2014,"Cooperative spectrum sensing (CSS) represents a key factor in the success of cognitive radio networks. CSS implies that users report their local sensing results to a fusion center in order to process them. The two popular reporting schemes are soft and hard schemes. In hard scheme, local sensing result is conveyed by a single bit, whereas the sensing result is reported as it is in the soft scheme. The more detection accuracy attained by soft scheme is confronted by more resource efficiency in hard scheme. This paper provides analytic comparison between both schemes in terms of throughput, energy consumption and energy efficiency. Our work includes deriving the sufficient conditions on the frame length by which the hard scheme outperforms soft scheme for each comparison aspect. Our results show that hard scheme always achieves higher throughput, while, at short frames and large number of users, it consumes less energy and attains higher energy efficiency."
2381893,21212,369,Enhanced Lattice-Reduction-Based Precoder with List Quantizer in Broadcast Channel,2007,"In the multiple-antenna broadcast channel, each user is not allowed to cooperate with other users, so the efficient and well-designed preceding scheme to reduce other users' interferences is required. Recently, the use of lattice basis reduction(LR) has been shown to be a very effective method for preceding in multiuser multiple antenna systems. Lattice basis reduction helps to reduce the average transmitted energy by modifying the region which includes the constellation points. Even though the LR precoding method achieves a full diversity order, the performance loss caused by quantization error still remains. In this paper, we propose a simple precoding technique to reduce the quantization error. The proposed scheme establishes a lattice list to provide more candidates for transmission power reduction based on the analysis of the patterns of the error. Simulation results show that the proposed scheme achieves the BER performance as good as that of more complex precedents (such as the vector perturbation using sphere-encoding) with significant saving in complexity.remains."
2447030,21212,369,Dynamic Carrier Allocation for Cognitive Radio Networks,2011,"Cognitive radios have been introduced as a dynamic way to share the frequency spectrum within wireless networks. After sensing its environment to discover the available frequency resources, a cognitive network allocates the locally available carriers among its nodes, under the constraint of negligible interference on licensed operators. The allocation, based on partial knowledge of the network parameters, must be optimized in order to provide maximum rates in the cognitive network. In addition, having a stable allocation reduces the control traffic inherent in dynamic networks. This paper presents a new and fast iterative way to allocate the available carriers, that reduces the control traffic and provides fairness at the same time. Using the properties of a proportionally fair objective function, we fasten the optimum search in the space of possible allocations, and reach that optimum with no approximation. Numerical results show that the proposed iterative algorithm is less complex than an analytical solution in usual dynamic carrier allocation scenarios."
2245874,21212,369,Throughput Enhancement of IEEE 802.11e WLAN by Transmission Power Randomization,2011,"In this paper, we evaluate the effect of power randomization on the saturation throughput of a WLAN comprised of four classes of users, corresponding to four access categories (ACs) of IEEE 802.11e EDCA. To this end, we consider a specific number of power levels for all users. By some simplifications, we find the probability distributions for the power levels at each class in order to optimize the saturation throughput of a specific class. We evaluate the effect of such optimization onto the saturation throughput of other ACs as well as the saturation throughput of the whole network. Finally, we present some numerical results to show the effect of our optimization in different conditions."
1092068,21212,369,Scatternet Formation for IEEE 802.15.3 WPANs,2006,"In this paper, we consider the unique properties of the scatternet formation problem for IEEE 802.15.3 wireless personal area networks and formulate it as a set covering problem. We propose a fully distributed stochastic scatternet formation algorithm and compare its performance against a greedy algorithm and idealized best/worst case scenarios. The stochastic algorithm avoids using weight information and hence saves the cost of message exchange incurred in other clustering algorithms while achieving better connectivity and requiring less maintenance. Simulation results show that the stochastic algorithm results in only 20% more piconets than the ideal but impracticable greedy algorithm, and the resulting scatternet topology scales well with network size and is robust and stable."
2421273,21212,369,On the Detection of Unknown Signals Using Welch Overlapped Segmented Averaging Method,2011,"In this paper, the problem of spectrum sensing for cognitive radios is investigated when the decision statistic is computed using Welch Overlapped Segmented Averaging (WOSA). A novel analysis is presented using the performance measures which are the probability of false alarm and the probability of detection. First, we present a novel investigation of the hermitian form of Welch's estimate. Using the theory of quadratic forms, we investigate the hermitian matrix of the hermitian form and exploit its characteristics to obtain the eigenvalues of the diagonalized representation of the hermitian form. Second, the obtained results are used to derive mathematical expressions for the probabilities of false alarm and detection over Rayleigh fading. The numerical results have revealed the high accuracy of the obtained mathematical models."
2873115,21212,369,Weighted Sum Rate Maximization of Correlated MISO Interference Broadcast Channels under Linear Precoding: A Large System Analysis,2016,"The weighted sum rate (WSR) maximizing linear precoder algorithm is studied in large correlated multiple-input single output (MISO) interference broadcast channels (IBC). We consider an iterative WSR design which exploits the connection with Weighted sum Minimum Mean Squared Error (WMMSE) designs as in [1], [2] and [3], focusing on the version in [1]. We propose an asymptotic approximation of the signal- tointerference plus noise ratio (SINR) at every iteration. We also propose asymptotic approximations for Matched Filter (MF) precoders. Simulations show that the approximations are accurate, especially when the channels are correlated."
1544369,21212,369,Training Symbol Design for Channel Estimation and IQ Imbalance Compensation in OFDM Systems,2012,"In this paper, training symbol designs for estimation of frequency selective channels and compensation of in-phase (I) and quadrature (Q) imbalances on OFDM transmitters and receivers are studied. We utilize cross entropy (CE) optimization techniques together with convex optimization to design training sequence that minimizes the channel estimate mean squared error (MSE) as well as estimating the effect of I/Q mismatch while lowering the peak power of the training signals. The proposed design provide better channel estimate MSE and bit error rate (BER) performances. The efficacies of the proposed designs are corroborated by analysis and simulation results."
3077897,21212,8228,Optimal Energy Beamforming and Data Routing for Immortal Wireless Sensor Networks,2017,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
3028921,21212,8228,Predictive Resource Allocation Evaluation with Real Channel Measurements,2017,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
476561,21212,8228,On an Improved Differential Detector for Continuous Phase Modulation,1986,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
452032,21212,8228,Optimum MSK-Type Receivers for Continous Phase Modulation on Fading Channels.,1984,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
1335245,21212,8228,Secrecy rate maximization for cooperative overlay cognitive radio networks with artificial noise,2014,Secrecy rate maximization for cooperative overlay cognitive radio networks with artificial noise
417489,21212,8228,Topology model to generate realistic latency for simulations,2015,"To study the behavior between distributed applications, such as a cloud application, a model for the connection between the components of the application is needed."
671851,21212,8228,Round robin scheduling for fair flow control in data communication networks,1986,"Thesis (Ph. D.)--Massachusetts Institute of Technology, Dept. of Electrical Engineering and Computer Science, 1987."
2550940,21212,8228,On Universal Variable-Rate Slepian-Wolf Coding,2008,Lower and upper bounds on the reliability region of universal variable-rate Slepian-Wolf coding are derived.
509282,21212,8228,Distributed consensus-based auctions for wireless virtual network embedding,2015,Software-Defined Networks (SDNs) based approaches represent an opportunity for easing the deployment and the management of wide-area wireless network services.
318030,21212,8228,Service discovery and access in vehicle-to-roadside multi-channel VANETs,2015,A wide portfolio of safety and non-safety services will be provided to drivers and passengers on top of Vehicular Ad Hoc Networks (VANETs).
3058956,21212,8228,Energy Harvesting in Delay-Aware Cognitive Shared Access Networks,2017,"In this work, we study the effect of energy harvesting in a cognitive shared access network with delay constraints on the primary user. We model the distribution of secondary nodes by a homogeneous ..."
1243809,21212,8228,Base station sleeping and power control for bursty traffic in cellular networks,2014,"In this paper, we study sleeping and power control of a single-cell cellular network with bursty traffic. The base station (BS) sleeps whenever the system is empty, and wakes up when N users are as ..."
1541139,21212,8228,Distributed random sensing order analysis and optimization in cognitive radio systems,2014,Developing an efficient spectrum access policy enables cognitive radios to dramatically increase spectrum utilization while assuring predetermined quality of service levels for the primary users. I ...
2430301,21212,8228,An LMS adaptation technique to prevent ADC saturation and loop interaction,2002,"Through using techniques of linear algebra, a technique for constraining the FIR tap changes during an LMS operation to prevent gain and timing loop interaction and ADC saturation is described."
2434025,21212,8228,Average bit error probability performance for optimum diversity combining of noncoherent FSK over Rayleigh fading channels,2003,We derive the performance of the optimum noncoherent FSK diversity combining receiver and compare it with that which implements the more traditional noncoherent postdetection EGC scheme to reveal the degree of suboptimality of the latter.
2076427,21212,369,Implementation Aspects of Fixed-Complexity Soft-Output MIMO Detection,2009,This paper discusses implementation aspects of arecently proposed fixed-complexity soft-output (FCSO) symboldetector for MIMO systems [4]. A further approximation tothe FCSO detector is proposed wh ...
1027450,21212,8228,Anti-cheating prosumer energy exchange based on indirect reciprocity,2014,"Conference Name:2014 1st IEEE International Conference on Communications, ICC 2014. Conference Address: Sydney, NSW, Australia. Time:June 10, 2014 - June 14, 2014."
829051,21212,8228,Flexible Optical Access Network with SOA Amplification,2008,"A new scheme of WDM flexible amplified optical access network has been presented in this paper. Results of laboratory experiments, simulations of MAC layer and discussion over cost effectiveness have been provided."
1809542,21212,8228,Existence and construction of block interleavers,2002,"For an (N/sub 1/, N/sub 2/) interleaver of block size L, we prove that L/spl ges/N/sub 1/N/sub 2/. Conversely, we prove that whenever L/spl ges/N/sub 1/N/sub 2/, an (N/sub 1/, N/sub 2/) interleaver of block size L exists. Explicit algebraic constructions are provided. It is also proven that rectangular interleavers are not optimal."
1911374,21212,8228,Encryption System Based on Neutral Network,2001,"A new cryptoengine based on a clipped Hopfield neural network is proposed. Results show that the proposed cryptoengine, which is executed in a parallel architecture, is suitable for the practical implementation of encryption technique using hardware with a compact size."
1966842,21212,8228,An Assessment of Fixed-Mobile Convergence,2007,"FMC (fixed-mobile convergence) is introduced as an approach for converging wireless and wireline networks. Even though it has a number of appealing aspects, it also has significant technical, political and competitive problems."
2458397,21212,8494,Jacket Haar transform,2011,"As the Walsh (Hadamard) transform can be generalized into the Jacket transform, in this paper, we generalize the Haar transform into the Jacket-Haar transform. The entries of the Jacket-Haar transform are 0 and ±2 k . Compared with the original Haar transform, the basis of the Jacket-Haar transform is general and more suitable for signal processing. Furthermore, with the proposed generalization algorithm, it is possible to define the N-point Jacket-Haar transform, where N is not a power of 2. From our simulations, the proposed Jacket Haar transform has better performance in ECG signal analysis."
1034829,21212,8228,Research roadmap for green wireline access,2012,The paper describes different research concepts of which the combination leads to an improvement of the power consumption per subscriber in a wireline access network by 10× and the energy efficiency per transferred bit by 100×.
332275,21212,8228,Evaluation of Steady-State Probability of Pareto/M/1/K Experiencing Tail-Raising Effect,2003,"To resolve the problem of evaluating for the steady-state probability of Pareto/M/1/K showing the tail-raising effect, we propose an empirical model of the steady-state probability and justified by evaluating the mean queue length and delay by simulations."
239715,21212,8228,Accountable logging in operating systems,2015,"In this paper, study how to achieve accountable logging for operating system using the flow-net logging and its implementation in current operating system such as Linux. We demonstrate that the flow-net logging technique is capable of preserving event relationship. The performance for the flow-net logging implementation in Linux operation system is evaluated."
2165708,21212,8228,Fast Cocyclic Jacket Transform Based on DFT,2008,"In this paper, we present a new class of cocyclic Jacket matrices over complex number field with any size. The known cocyclic Jacket matrices belong to this class of matrices. With the aid of the Kronecker product of the lower order cocyclic Jacket matrix and the identity matrix, the fast algorithms for realizing the cocyclic Jacket transform are proposed."
1212175,21212,8228,Use of companding to reduce isolation requirements in the remote antenna unit of an OFDM radio over fiber link,2013,We demonstrate the use of companding in a directly modulated radio-over-fiber link with the aim of reducing the isolation requirements in the remote antenna unit. The performance of the system is quantified through error vector magnitude measurements.
2000903,21212,8228,Carrier Frequency Dependent Downlink Spectral Efficiency of Cellular LTE Deployments,2009,This paper explains a system level evaluation framework which allows performance assessment of cellular OFDM-based systems at different carrier frequencies. In the numerical examples we model the downlink transmission of an 3GPP LTE deployment.
297227,21212,8228,Fast and robust blind-equalization based on cyclic prefix,2002,"The cyclic prefix is commonly used in the context of frequency domain equalization in DMT channels. We observe that it can be used in more general contexts and show its advantages in blind equalization, especially for non-minimum phase channels."
104872,21212,8228,Are 128 bits long keys possible in watermarking,2012,"The question raised in this poster is the following: is the key length of a watermarking system proportional to the key length of the seed used to generate the watermark? For example, if a watermark is generated from a binary sequence of size n, does it means that the key length is 2n?"
2097452,21212,8228,Space-time codes with triangular core,2004,A new family of fully diverse high rate space time codes is proposed based on number theoretic results and a property of a certain family of matrices. The code is linearly encodable and can be decoded using the sphere decoding algorithm.
577138,21212,8228,Mining the fibre-optic channel capacity in the local area: maximizing spectral efficiency in multi-wavelength optical CDMA networks,2001,We combine forward error correction and dynamic threshold optimization to achieve a dramatic increase in the spectrum utilization of multi-wavelength optical code division multiple access (MW-OCDMA) local area networks.
1834639,21212,8494,Multiple failure survivability in WDM networks with p-cycles,2003,Preconfigured protection cycles or p-cycles can attain high capacity efficiency and fast protection switching times when deployed in WDM mesh networks. We consider the survivability of p-cycles in presence of multiple failures which can occur in larger networks.
301870,21212,8228,INVUS: INtelligent VUlnerability scanner,2005,"This paper presents a new vulnerability scanning model named as INVUS, which contains aspects of both network and host-based vulnerability scanners. INVUS model has client/server architecture and provides an option to repair the found vulnerabilities by working with the firewall."
235818,21212,8228,Biometrics: different approaches for using gaussian mixture models in handwriting,2005,"In this work in progress paper we discuss an established as well as a new approache to the use of Gaussian Mixture Models (GMMs) for handwriting biometrics. The technique of GMMs is well explored for the domain of speech processing and we evaluate ways to use them for handwriting biometrics, too."
2302154,21212,8228,Adaptive Data Transmission in Downlink MIMO-OFDM Systems with Pre-Equalization,2007,"An optimization algorithm for finding user allocation, bit and power loading in the downlink of MIMO-OFDM systems is proposed. The algorithm represents a generalization of the well-known concepts of LQ decomposition with row pivoting and water filling."
2263496,21212,8228,"The Algorithm for Rearrangements in the Log2 (N, 0, p) Fabrics with an Odd Number of Stages",2011,"This paper presents a new way of representing the internal states of the log 2 ((N; 0; p) switching fabrics. Basing on this representation a new algorithm for rearrangements in such fabric was developed and is presented here. Also, the maximal number of rearrangements in the log 2 ((N; 0; p) switching fabrics with odd number of stages is presented."
2404251,21212,8228,On the need for frame discard in ATM networks,2003,"This paper introduces a novel policing mechanism, called packet leaky bucket, which marks all cells of a frame with the same level of priority. Moreover, it discusses the need for having frame discard mechanisms in ATM networks when frame-oriented policing mechanisms are used."
103817,21212,8228,Efficient prevention of credit card leakage from enterprise networks,2011,"We have developed a new approach to the problem of preventing the leakage of credit card numbers in traffic on a large enterprise network. In contrast to a previously-used method, it has higher throughput, and it can be partly implemented in hardware without any additional libraries."
1343388,21212,8228,Computational Complexity of Decoding Orthogonal Space-Time Block Codes,2010,The computational complexity of optimum decoding for an orthogonal space-time block code is quantified. Four equivalent techniques of optimum decoding which have the same computational complexity are specified. Modifications to the basic formulation in special cases are calculated and illustrated by means of examples.
2470616,21212,8228,Capacity allocation for self-similar traffic,2003,Inadequacy is obvious when the conventional capacity allocation (CA) models are applied to IP networks. This paper presents several CA models incorporating the recent achievements in self-similarity analysis. These models can be directly applied to the IntServ and indirectly to the DiffServ.
555380,21212,8228,Minimum-distance decoding of redundant residue number system codes,2001,"In this contribution the conventional error-detection and error-correction algorithms used for RRNS codes are improved and unified in the context of a so-called projection-based 'minimum-distance decoding' algorithm, which can efficiently detect or correct multiple residue digit errors."
1775529,21212,8228,Multistage Decimators with Minimum Group Delay,2010,In this paper we face the issue of the most effective implementation of multistage decimators in terms of group delay minimization. Here we derive the design criteria to minimize the group delay of multistage decimators and we check their validity comparing the analytical outcomes with the 'experimental' outcomes obtained through the design of a variety of decimators.
358544,21212,8228,Comparison of OFDM standards for 60GHz SMF-MMF radio over fiber links,2015,"A simple, single mode fiber/ multimode fiber (SMF-MMF) 60GHz radio over fiber scheme using a conventional central launching technique at 1550nm is experimentally evaluated under various indoor OFDM standards at a 5Gb/s bit rate."
2568758,21212,8228,"Broadband wireless networks: an investigation into the traffic behavior, control, and QoS guarantees",2000,"We investigate the behavior of multiplexed traffic streams of different traffic classes in the radio environment, and study the effect of such behavior on the performance of the D-TDMA MAC protocol. Based on such traffic behavior, we investigate a traffic/network management set for improving the overall performance of the network."
2897128,21212,8228,Flexible coherent PON system based on cost-effective heterodyne detection of PDM-PAM-n signal,2016,"In this paper, a cost-effective coherent PON is proposed using heterodyne detection of PDM-PAM-n signal. Flexible scheduling is achieved by DSP-enabled rate and loss budget adaption, which is experimentally demonstrated by transmission of PAM-2/3/4 signal at 2.5-GBaud/s rate."
502657,21212,8228,About the sensitivity of FB modulations to timing offsets,2002,"This paper studies the impact of timing errors in the receivers for baseband filter bank (FB) modulation techniques, including DMT and multicode modulations. Matched filtering detectors are first investigated, followed by MMSE linear and DF detectors."
1866039,21212,8228,The prediction MMSE receiver for joint multiple-access and narrow-band interference suppression in DS/CDMA channels,2000,"A new MMSE receiver, which is termed prediction MMSE (PMMSE) receiver, is proposed for joint multiple-access and narrow-band interference suppression in asynchronous DS/CDMA systems. Numerical results indicate that the PMMSE receiver provides considerable advantages over conventional MMSE receiver."
984594,21212,8228,Asymmetric interference alignment and cancelation for 3-user MIMO interference channels,2012,"Degree of freedom of MIMO interference channels with constant channel coefficients is studied in this paper. An asymmetric interference alignment and cancelation scheme is proposed for the 3-user MIMO interference channels with constant channel coefficients. With M antennas at each transmitter and N antennas at each receiver, the total degree of freedom M+2N/2 can be achieved by the proposed scheme for N < M ≤ 2N."
1796502,21212,8228,Power spectra related to UWB communications,2004,"Power spectra of signals related to random spikes are of interest in communications. In the present paper, we give a closed form formula for the power spectrum of a random stream of spikes, where the positions of spikes form a renewal process and the sequence of amplitudes is a correlated time series."
2222187,21212,8228,Avoiding Eclipse Attacks on Kad/Kademlia: An Identity Based Approach,2009,Kademlia is a Distributed hash table widely used in P2P networks that has been applied to commercial and non commercial distribution of files. In this paper the authors review some security issues connected with Kademlia and a technique to leverage its security using an external certification service.
1919055,21212,8228,A Novel FPGA-Based 2.5Gbps D-QPSK Modem for High Capacity Microwave Radios,2010,"A novel FPGA-based Differential QPSK modem (modulator and demodulator) is presented for data rates up to 2.5Gbps, in which no DAC or ADC is used. The targeted application is E-Band microwave Point-to-Point radio links in mobile backhaul for LTE and beyond."
1234737,21212,8228,Optimal transmitter beamforming with per-antenna power constraints,2012,"Optimal transmitter beamforming with per-antenna power constraints has been a long outstanding problem. In this paper, we derive the necessary and sufficient conditions for optimal single-stream and multi-stream transmitter beamforming with per-antenna power constraints. We also develop iterative algorithms for single-stream and multi-stream transmitter beamforming, and prove the algorithms converge to the optimal solutions."
2974851,21212,8228,Secrecy capacity of wireless links subject to log-normal fading,2012,"In this paper, we investigate the information-theoretic secrecy for the log-normal fading channel. In particular, we derive the closed-form expressions of the probability of strictly positive secrecy capacity for two wireless communication systems, with single eavesdropper and double eavesdroppers, respectively."
