ID_Article,communityId,ID_RelatedVenue,title,year,abstract
3031064,20178,369,Dynamic Multi-SIM Gap Creating Procedure,2016,"User Equipments (UEs) supporting insertion of Multiple Subscriber identity Modules (Multi-SIM) have been becoming increasingly popular within the last half decade. End-user requires low cost, which is achieved by implementing a minimum of extra hardware resources compared to a single Subscriber Identity Module (SIM) UE. This sparse amount of extra hardware give rise to access conflicts between the multiple connections and the available hardware, ending up in lost data on at least one of the connections. This paper suggests framework with a dynamic weighting system used to resolve such conflicts, using data characteristics. The goal of the weighting is to handle conflicts optimally; i.e. each connections procedure has minimal impact on the others. We present the framework, as well as the dynamic weighting routine. Throughout the paper we present performance results, showing that the proposed method significantly reduces the latency experienced by the active data connection, when under the influence of Multi-SIM conflicts. The results are obtained using a Long Term Evolution (LTE) downlink simulator combined with a Global System for Mobile (GSM) control channel simulator. Furthermore, we also analyse the impact on the conflicting idle mode SIM."
3048112,20178,369,Diversity Trade-Offs and Joint Coding Schemes for Highly Reliable Wireless Transmissions,2016,"High reliability and low latency are key requirements for a number of upcoming use cases and applications in mobile communication networks. In order to address the requirements, we present statistical models which capture the most important radio propagation phenomena, such as path loss, shadowing, and small scale fading. The models enable the evaluation of trade-offs between reliability, achievable rate, latency, and bandwidth. Additionally, extensions for joint channel coding across multiple frequency layers are presented. Numerical evaluations reveal that the antenna configuration has a significant impact on the reliability performance. Further, considerable performance gains of joint coding across multiple frequency layers are observed."
3000840,20178,369,On the Design of Irregular HetNets with Flow-Level Traffic Dynamics,2016,The application of stochastic geometry theory for the study of cellular networks has gained huge popularity recently. Most existing works however rely on unrealistic assumptions concerning the underlying user traffic model. This paper aims to make a step in this direction by devising a new model for the performance analysis and optimization of heterogeneous cellular networks (HetNets) with irregular BS deployment and flow- level traffic dynamics. We provide a unified methodology for the evaluation of the flow rate with closed-form expressions of the useful signal power and aggregate network interference over Nakagami-m fading channels. The problem of computing the optimal loading factors which result in the greatest sustainable traffic whilst the system remains stable is formulated and tackled.
2884831,20178,369,Coverage Performance of MIMO-MRC in Heterogeneous Networks: A Stochastic Geometry Perspective,2016,"We study the coverage performance of multi-antenna (MIMO) communications with maximum ratio combining (MRC) at the receiver in heterogeneous networks (HetNets). Our main interest in on multi-stream communications when BSs do not have access to channel state information. Adopting stochastic geometry we evaluate the network-wise coverage performance of MIMO-MRC assuming maximum signal- to-interference ratio (SIR) cell association rule. Coverage analysis in MIMO-MRC HetNets is challenging due to inter-stream interference and statistical dependencies among streams' SIR values in each communication link. Using the results of stochastic geometry we then investigate this problem and obtain tractable analytical approximations for the coverage performance. We then show that our results are adequately accurate and easily computable. Our analysis sheds light on the impacts of important system parameters on the coverage performance, and provides quantitative insight on the densification in conjunction with high multiplexing gains in MIMO HetNets. We further observe that increasing multiplexing gain in high- power tier can cost a huge coverage reduction unless it is practiced with densification in femto-cell tier."
3106925,20178,369,Statistical Covariance Based Signal Detection for Ambient Backscatter Communication Systems,2016,"Ambient backscatter, a new communication technology, can permit battery-free devices to communicate with other devices through reflecting the ambient radio frequency signals. One challenge for ambient backscatter communication system is to recover the backscattered information bits hidden in the received signals. Existing solutions are mainly based on energy detector and thus provide poor performance at low signal noise ratio (SNR). To solve this problem, a detection algorithm based on statistical covariances is suggested in this paper. Specifically, we calculate the distributions of two covariance-based statistics, design the detection rule, and then derive the closed- form expressions for detection probability and bit error rate (BER). It is found that our proposed algorithm outperforms the energy detector at low SNR regions. Finally, the simulation results are provided to corroborate our theoretical studies."
3007710,20178,369,Flexible Carrier Utilization in Dense Stadium,2016,"This paper investigates dynamic spectrum resource utilization in dense stadium. The proposed scheme &#64258;exibly aggregates intra-site and inter-site resources for UEs taking into account various factors such as traf&#64257;c demand, network load condition, channel quality. Extensive simulation results are presented to validate its performance. The results may shed some light on the design and deployment of future dense stadium networks."
3048133,20178,369,A Novel Multiuser Detection Algorithm in Uplink UFMC-IDMA Systems with Carrier Frequency Offsets,2016,"In this paper, we investigate the carrier frequency offsets (CFOs) effect on uplink universal filtered multi-carrier-interleave division multiple access (UFMC-IDMA), which has improved robustness against inter-carrier interference (ICI) compared with orthogonal frequency division multiplexing-IDMA (OFDM- IDMA). In particular, a multiuser detection algorithm for uplink UFMC-IDMA which is robust against CFOs is proposed. The proposed algorithm takes the CFOs impact into account in the detection process and iteratively mitigates the combined interference from other users and CFOs. In addition, a corresponding approximation method with reduced complexity is also developed, which omits the interference elements whose values are small. Simulation results validate the superior interference cancellation performance of the proposed algorithm and reveal that the performance loss of the low complexity approximation method is small compare with the proposed algorithm with full calculation."
3041110,20178,369,Fast Algorithm for Solving Cave-Filling Problems,2016,"In this paper, a novel approach for solving the `Water- filling problem with peak power constraints for individual resources' also known as Cave-Filling Problem (CFP) is proposed. The proposed algorithm calculates a lower bound for the number of resources that are assigned positive powers, K, and then calculates the K powers only once. This lowers the total computational cost of the proposed algorithm significantly. Simulation results validate the proposed algorithm."
3040941,20178,369,Square Law Selection Diversity for Wideband Spectrum Sensing under Fading,2016,"In this paper we study the use of diversity for performance improvement in wideband spectrum sensing under fading. A new detection algorithm, namely, ranked square law selection (R-SLS) is proposed. The performance of the proposed algorithm is carried out under Nakagami fading. The analysis shows that the proposed algorithm outperforms ranked channel detection (RCD) algorithm without diversity. Analytical results are verified by Monte Carlo simulations. Effect of different parameters on the performance of proposed algorithm is also studied."
2140958,20178,369,Technical Solutions for Automotive Intermodulation Radar for Detecting Vulnerable Road Users,2009,Technical solutions for automotive intermodulation radar for detecting vulnerable road users
561666,20178,369,Key elements in designing a CDMA system,1994,"This paper has identified the key elements in designing a CDMA system. Also, a method of designing a CDMA system based on a worst-case interference scenario is introduced. >"
2058484,20178,369,Sequence estimation for frequency non-selective channels using a hidden Markov model,1994,"Fading in a multipath channel is modelled as a Markov process. Based on this, maximum a posteriori (MAP) estimation is developed for fading channels with intersymbol interference (ISI). >"
1090042,20178,369,Can We Find (and Use) Spectrum Holes? Spectrum Sensing and Spatial Reuse Opportunities in Cognitive Radio Systems,2009,A main concern in spectrum overlays (Cognitive Radio) has been the reliability of sensing techniques to predict the performance in the primary communication link if the secondary user decides to  ...
1936867,20178,369,GSM network architecture issues for the next century,1994,The paper presents a possible evolution of the GSM infrastructure to meet the challenges of worldwide roaming and services portability now being considered by UMTS and FPLMTS standards makers. >
1030480,20178,369,ITRI WAVE/DSRC Communication Unit,2010,"We prepared three demonstration scenarios to show IWCU capacity, the Dynamic Traffic Warning (V2R) scenario, Video Streaming (V2R) scenario and Vehicle Alert (V2V)."
1547425,20178,369,On the Accuracy of Channel Modeling Based on the Kronecker Product,2010,We investigate how accurate Kronecker model is compared to Spatial Channel Model (SCM) for MIMO link layer simulations. The simulation results show that Kronecker model is a good approximation for MIMO in link layer simulations compared to SCM.
2316788,20178,369,New methodology for defining fixed location area in mobile satellite communication systems,2001,A new methodology for defining fixed location area in mobile satellite communication systems is proposed and its features are compared with the dynamic location area method in terms of implementation in the network and the mobile terminal.
661947,20178,369,Error rate of BPSK in generalized fading channels with co-channel interference,2002,An exact average bit error rate expression is derived for binary phase shift keying in a generalized Nakagami/Nakagami fading channel. The accuracy of an Gaussian approximation is assessed using this exact expression.
1886547,20178,369,Distributed power balancing with a sparse information link,1994,A new distributed power control algorithm is introduced. The algorithm is based on the assumption that some limited control data communication between interfering transceivers is allowed. A summary of the convergence property and simulation studies of the algorithm is presented. >
2513212,20178,369,An extension of guard-interval based symbol and frequency synchronization technique for wireless OFDM transmission,2001,A guard-interval based symbol and frequency synchronization technique with an extended observation interval of the OFDM transmission with higher level modulations is investigated for the wireless radio environments. The performance of the proposed guard-interval based symbol and frequency synchronization is evaluated by the computer simulations.
548021,20178,369,Application function development for multiplexed automotive control systems,1994,The major concepts of an engineering oriented software methodology to be employed in the development of application functions for multiplexed automotive control systems are presented. The methodology provides for an orderly engineering approach to application function development. >
386880,20178,369,User's Request Responsible Data Broadcasting Service for T-DMB/CDMA Converged Environment,2006,This paper presents an interactive data broadcast algorithm for T-DMB/CDMA converged environment. The proposed algorithm improves responsiveness to user requests and resource efficiency by adapting to the various changes of user requests.
2373071,20178,369,Performance of an ARQ protocol based on joint source and channel coding on nonindependent channel,2001,This paper discusses the performance of an ARQ protocol based on a joint source and channel coding scheme on a nonindependent channel. The signal flow graph of the protocol is analyzed and the throughput is derived. Simulation results validate our analysis.
1626301,20178,369,Exact Pairwise Error Probability for Block Fading MIMO OFDM Systems,2006,"In this paper, we derive the exact pairwise error probability (PEP) expression for MIMO block Rayleigh fading OFDM systems. We begin with the quasi-static fading OFDM system, and derive the PEP expression for MIMO quasi-static fading OFDM system. The exact PEP expression for MIMO block fading OFDM system can then be determined using the general quasi-static fading result."
427531,20178,369,mmWave Phased Array in Mobile Terminal for 5G Mobile System with Consideration of Hand Effect,2015,"In this paper, the latest study of the millimeter wave (mmWave) phased array in mobile terminals for the 5G communication is presented. New parameters for evaluating the mmWave phased array in mobile terminals are introduced. Furthermore, the hand effect on the phased array in mobile terminal at 15 GHz is also investigated."
2157446,20178,369,Evaluation of low effort dispersion-reduction techniques for DECT in telepoint environments,1994,Uncommon DECT diversity combiners are compared with more usual DECT combiners. Soft combining provides good performance and switched pattern diversity seems to have a good performance potential in moderate spatially dispersive environments. >
2649437,20178,369,A Game Theoretic Approach for the Ride-Sourcing Territory Sharing Problem,2015,"This paper provides a description to a class of cooperatives bargaining games for the ride-souring applications. We first describe the ride-sourcing problem, then we provide a solution formulation for this problem. Finally, a bargaining based solution model is presented."
2154552,20178,369,Source Stirring Technology for Automotive Antenna Measurement,2008,"A statistically uniform E-fleld is created in a service environment by using the source stirring technology and the uniformity of the E-fleld is theoretically evaluated. With simulation of a service environment is shown, that the adoption of the source stirring technology can avoid the influence of the objects that distract the measurement results."
2488529,20178,369,A wireless channel characteristics for the spatial filtering systems,2002,"The performance of a spatial filtering system depends on the spatial properties of wireless channels, such as an angular spread, and an angular distribution of mobile users. We analyzed the wireless channel characteristics in an urban area using the data collected from the real environments."
2204996,20178,369,A Multi-Standard Viterbi Decoder for Mobile Applications Using a Reconfigurable Architecture,2006,"Viterbi decoder is used for decoding of convolutional codes in wireless communication protocols. In this paper, implementation of a Viterbi decoder on a dynamically reconfigurable architecture is presented. Performance of this implementation for applications like W-CDMA, WLAN and WiMAX is studied."
672437,20178,369,Measurement results from using DECT in a RLL application,1994,"The paper briefly describes the initial measurements made for a field trial, where DECT is to be used in a radio local loop application. The field trial takes place in a residential area and includes approximately 50 subscribers. >"
1992444,20178,369,On the Generation of Rayleigh Fading Processes with Accurate Statistical Properties,2006,"This paper proposes an algorithm for the generation of Rayleigh fading processes. This algorithm is based on the sum- of-sinusoids method proposed by Clarke in [1] and modified by Aulin in [2]. Clarke's model is taken as a reference and it is complemented considering [3], obtaining as a result a well described algorithm for the generation of Rayleigh fading processes."
2078938,20178,369,Validation of advanced CDMA concepts for UMTS and FPLMTS,1994,"This paper shows how, starting from the known requirements of the Universal Mobile Telecommunications Systems (UMTS), a system concept may be validated for its suitability as a candidate for the UMTS and the conceptually equivalent FPLMTS (Future Public Land Mobile Telecommunications Systems). >"
2572140,20178,369,Performance analysis of uplink power control in W-CDMA system for high data rate transmission,2001,"For IMT-2000, W-CDMA system adopts the SIR based power control on uplink and downlink. This paper analyzed the uplink power control performance for high data rate transmission on the system and suggest the efficient SIR estimation method for uplink power control."
1895195,20178,369,Managing hybrid mobile radio networks with the digital marketplace,2001,This paper examines the use of the digital marketplace for the control of hybrid networks made up from the interworking of a number of different network technologies. The digital marketplace avoids the need for a centralised controller in such a system so giving all providers fair access to customers.
1888254,20178,369,Priority handoff analysis,1993,"A correct boundary condition of terminal mobility, called the biased sampling formula, is derived. The biased sampling formula is used in determining the speeds of cell-crossing terminals. Based on this formula, a different analysis approach with low computational complexity and high accuracy is proposed."
616370,20178,369,Light-weight application layer architecture for short-range communication networks,1994,This paper focuses on the application layer architecture for dedicated short range communication (DRSC) networks. The current state-of-the-art in the development of layer 7 structures and related objects Is presented. Exemplary methods of DSRC management are explained. >
597371,20178,369,The performance impairment due to the imperfect channel information in OFDM-based WLAN,2002,"In this paper, we examine the performance degradation due to the imperfect channel information in orthogonal frequency division multiplexing (OFDM)-based wireless LAN (WLAN). The average effective SNR and average bit error probabilities are derived in Rayleigh fading channels."
1547005,20178,369,User Experience Analysis of Smartphone Web Surfing in UMTS Networks,2010,"In this paper, we analyze the effect of Cell_FACH and Cell_PCH in the view point of delay and power consumption. By putting the Cell_FACH and Cell_PCH states in practice to Smartphone Web surfing, we verify that the user experience can be enhanced significantly while the power consumption does not increase much"
1930556,20178,369,A MIMO Channel Simulator Applying the Universal Basis,2006,In this paper we are presenting the generalized multiple-input multiple-output (MIMO) Kronecker wideband channel simulator by considering the prolate spheroidal wave functions (PSWF) set as a universal basis both for the spatial and temporal correlation properties of the channel.
2075234,20178,369,A Novel Load Control Strategy For TD-SCDMA Enhanced Uplink,2008,"In this paper, we propose a novel load control strategy for TD-SCDMA Enhanced Uplink, called as system-based load control strategy. We compare its performance with the cell-based load control strategy, which was widely accepted in TD-SCDMA release 4/5. It is concluded that system-based load control outperforms cell-based load control in the rise over thermal (RoT) control and the system throughput."
1995350,20178,369,Time Delay Estimator for Frequency Hopping System using Rank-Revealing Triangular Factorization,2009,The full text of this article is not available on SOAR. WSU users can access the article via IEEE Xplore database licensed by University Libraries:    http://libcat.wichita.edu/vwebv/holdingsInfo?bibId=1045954
566016,20178,369,Analysis of the uplink teletraffic behaviour in CDMA cellular systems,1994,The paper analyses the teletraffic behaviour of the mobile to cell site link in code division multiple access (CDMA) cellular mobile systems. The analysis models such systems as a network of queues to derive a general solution for traffic handling capability. >
1896148,20178,369,Performance Analysis of Hybrid STBC in MIMO-OFDM-Based Wireless LANs,2007,"In this paper, we present a detailed study of the performance of hybrid STBC wireless LAN systems. In particular, we look at the performances of hybrid STBC systems with two different antenna configurations. We analyze the performance and advantages of using hybrid STBC over spatial multiplexing and of using even and uneven modulation and coding sets."
1991588,20178,369,Power control in a cellular system,1994,Presents a power control algorithm based on carrier to interference ratio and simulation results showing a substantial capacity gain in a cellular environment. The power control algorithm is fully decentralized and uses only knowledge of transmitted power and received carrier to interference ratio in the current link. >
2033644,20178,369,Value-Chain Engineering of a Tower-Top Cellular Base Station System,2007,"In this paper we present a value chain analysis of mobile phone basestations, with a focus on possible antenna based tower-top electronics. Through this analysis we are able to present a number of possible architectural solutions and provide guidance on performance and reliability criterion."
412238,20178,369,Dynamic slot scheduling schemes for TDD DS-CDMA systems with 2D RAKE receivers,2002,In this paper we show that dynamic time slot scheduling algorithms can improve significantly the performance of time division duplexing (TDD) direct sequence code division multiple access (DS-CDMA) systems with bi-dimensional (2D) RAKE receivers.
2659141,20178,369,Material characterisation,1994,This paper presents the results of a method that was used for the estimation of the reflection coefficient. The knowledge of the reflection coefficient is absolutely necessary when examining coverage prediction in microcellular areas for the verification of field strength measurements with actual measurements performed in an outdoor environment. >
1729592,20178,369,On Mobility Load Balancing for LTE Systems,2010,In this paper we present simulation results to demonstrate that a simple distributed intra frequency load balancing algorithm based on automatic adjustment of handover thresholds can significantly reduce the call blocking rate and increase cell-edge throughput in an LTE network.
1917399,20178,369,Propagation estimation and transmission evaluation for 2.4GHz high speed wireless LAN,2001,"The objectives of this paper are to show transmission characteristics and to establish the area estimation by modeling of the propagation characteristics and area of high speed wireless LAN systems. Six neighboring laboratories, courtyard, piloti, laboratories, and classrooms are used for measurement and estimation."
1680944,20178,8228,Extending LTE to support machine-type communications,2012,"We discuss the changes needed in several of the key areas of 3GPP Long Term Evolution (LTE) network technology that would enable LTE networks to accommodate Machine-Type Communication traffic and applications, in particular those related to smart metering."
1860774,20178,369,12 GHz band wave propagation measurements in rooms for a wireless local area network,1994,"12 GHz band wave propagation measurements in rooms of different uses have been performed. Analysis to the measured data reveals that the in-room signal attenuation followed the simple d to power n law where n ranges from 1.5 to 2.3, and the in-room signal distribution adheres to the Rician distribution. >"
1665480,20178,369,A Fuzzy Logic Approach to Angle of Arrival Averaging,2010,This paper derives a fuzzy logic-based approach to the averaging of angle of arrival (AOA) information. It is shown that the maximum likelihood (ML) approach to AOA averaging can be considered as a special case of the fuzzy logic approach. Computer simulations show that the ML and fuzzy logic approaches produce very similar results if the membership functions used in the fuzzy logic approach are appropriately constructed.
2031064,20178,369,An adaptive antenna for the NMT 900 mobile telephony system,1994,"An adaptive antenna for the receiver base station of the NMT 900-system has been designed at the Circuits and Systems Group, Uppsala University. The properties of the antenna have been evaluated by Telia Research AB. The work involved in the antenna design and the field tests is reported. >"
465424,20178,369,Fast blind signature waveform tracking under imperfect carrier recovery in DS-CDMA systems,2002,"In this paper, we propose a subspace tracking method for blind signature waveform estimation. In practice, the signature waveform can not change suddenly. So, we can take use of the past information of the signal subspace to update the signal subspace gradually for blind signature waveform estimation. After the algorithm proposed in this paper, the computation complexity is reduced substantially."
1344067,20178,369,An improved recursive algorithm for BLAST,2006,"In this paper, an improved recursive algorithm for BLAST is proposed. The speedups of the improved recursive algorithm over the original recursive algorithm in the number of multiplications and additions are 1.47 and 1.2 respectively. And the speedups of the improved recursive algorithm over the conventional V-BLAST in the number of multiplications and additions are 1.43M+2.93 and 1.43 M+2.67, respectively, when the number of transmitting antennas is equal to the number of receiving antennas and is M"
313967,20178,369,Analysis of 802.11 OFDM in High Multipath Environments,2015,The performance loss of 802.11 OFDM systems due to propagation delay spread has been analyzed as a function of OFDM parameters for a wide range of reverberation times. This analysis gives physical insight and solutions for the OFDM design to suppress the performance degradation.
2097553,20178,369,A UWB Probe-Fed Dielectric Resonator Antenna,2009,"This paper presents a stacked rectangular dielectric resonator antenna for ultra-wideband applications. The antenna is composed of a dielectric resonator and a thin dielectric segment, and is excited by a coaxial probe. Theoretical results show that an ultra-wide band, from 3.1 GHz to 10.7 GHz, can be achieved."
2512258,20178,369,Experimental results for interference between Bluetooth and IEEE 802.11b DSSS systems,2001,There is an increasing presence of wireless LAN devices in the ISM band. Co-located operation of these devices causes mutual interference and performance degradation. This paper presents experimental results of interference measurements between sample Bluetooth and IEEE 802.11b DS-SS devices.
2195493,20178,369,A Homodyne Low Cost Uplink Receiver for Digital Short Range Communication Systems,2007,"In this paper we propose an architecture for a homodyne receiver for dedicated short range communications (DSRQ for road traffic and transport telematics (RTTT). The receiver was thought with the new European standard EN12253 in mind, although its architecture may be adopted in other scenarios."
1608314,20178,369,Movement Compensation for Uplink Synchronization in SCDMA Mobile Satellite Communication System,2011,"In this paper, a new compensation scheme for timing deviation is proposed in the SCDMA mobile satellite communication system. Instead of adjusting the timing deviation directly, the scheme adjusts the timing deviation according to the timing deviation of the current period and the last period. Simulation results show that the proposed scheme performs better than the traditional scheme."
697936,20178,369,Effective way to improve the response time of short term bursty TCP traffic,2002,"In this paper, we propose a new algorithm that aids the recovery of lost packets by generating additional duplicate ACK. It is shown that by adopting this algorithm the response time and throughput of short term bursty traffic can be improved in a wireless link with high error rate."
2243634,20178,369,The effect of limiting the number of retransmission trials on the stability of slotted ALOHA systems,2000,"We investigate the effect of limiting the number of retransmission trials on the stability of slotted ALOHA systems with no capture effect. Using an argument of the catastrophe theory, we a prove that a slotted ALOHA system is mono-stable, if the number of retransmission trials is limited to, at most, eight. We also show how the bistable region is enlarged, as the number of retransmission trials grows over eight."
2854688,20178,369,Probability of Secrecy Capacity of the MISO System with an Eavesdropper,2016,"In this paper, we investigate the information- theoretic secrecy for an m-by-1 MISO system with an eavesdropper. We derive several closed-form formulas for the outage probability and the probability of strictly positive secrecy capacity for the concerned system. Moreover, a lower bound of the outage probability is also presented."
2836778,20178,369,Solving the Nonlinear LTE Resource Allocation Problem with a Linear Approach,2016,"The LTE downlink resource allocation problem is usually formatted as a nonlinear integer programming problem. This brings difficulties to model implementation, numerical analysis, and performance simulation. In this paper, we derive an equivalent linear model. Then this model is implemented and the simulation results are presented."
