ID_Article,communityId,ID_RelatedVenue,title,year,abstract
392164,21258,9804,On the time variability of vocal tract for speaker recognition.,2004,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
63760,21258,9804,Vector quantization of glottal pulses.,1995,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
291933,21258,9804,Model or Non-Model Based Classifiers,1991,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
209215,21258,9804,Theory for speaker recognition over IP,2004,Chalmers Publication Library (CPL).#N#    Forskningspublikationer fran Chalmers Tekniska Hogskola.
436275,21258,9804,A Posterior Probability-based System Hybridisation and Combination for Spoken Term Detection,2009,"Proceedings of the 10th Annual Conference of the International Speech Communication Association, Brighton"
2731279,21258,9804,Durational information in word-initial lexical embeddings in spoken Dutch,2015,"16th Annual Conference of the International Speech Communication Association, 6 september 2015"
203335,21258,9804,Enhanced processing of a lost language. Linguistic knowledge or linguistic skill,2015,"16th Annual Conference of the International Speech Communication Association, 6 september 2015"
2753178,21258,9804,Confusability in L2 vowels. Analyzing the role of different features,2015,"16th Annual Conference of the International Speech Communication Association, 6 september 2015"
2583400,21258,9804,Auris populi: crowdsourced native transcriptions of Dutch vowels spoken by adult Spanish learners,2015,"16th Annual Conference of the International Speech Communication Association, 6 september 2015"
203882,21258,9804,Perceptual learning of /f/-/s/ by older listeners,2012,"Interspeech 2012, the 13th Annual Conference of the International Speech Communication Association"
2314908,21258,9804,Modeling cue trading in human word recognition,2012,Interspeech 2012: the 13th Annual Conference of the International Speech Communication Association
2310004,21258,9804,Hearing loss and the use of acoustic cues in phonetic categorisation of fricatives,2012,"Interspeech 2012, the 13th Annual Conference of the International Speech Communication Association"
261919,21258,9804,Constrained speaker linking,2014,"15th Annual Conference of the International Speech Communication Association, 14 september 2014"
53716,21258,9804,Training Log-Linear Acoustic Models in Higher-Order Polynomial Feature Space for Speech Recognition,2013,"14th Annual Conference of the International Speech Communication Association, 25 augustus 2013"
204806,21258,9804,Word Identification Using Phonetic Features: Towards a Method to Support Multivariate fMRI Speech Decoding,2013,"14th Annual Conference of the International Speech Communication Association, 25 augustus 2013"
2213355,21258,9804,Detecting Words in Speech Using Linear Separability in a Bag-of-Events Vector Space,2013,"14th Annual Conference of the International Speech Communication Association, 25 augustus 2013"
50405,21258,9804,Smile with a smile,2012,"13th Annual Conference of the International Speech Communication Association (Interspeech 2012), Portland, OR, USA"
527664,21258,9804,The efficient generation of pronunciation dictionaries: machine learning factors during bootstrapping.,2004,"8th International Conference on Spoken Language Processing, Jeju Island, Korea, 4 - 8 October 2004"
376309,21258,9804,Unsupervised Noisy Environment Adaptation Algorithm Using MLLR and Speaker Selection,2001,"EUROSPEECH2001: the 7th European Conference on Speech Communication and Technology, September 3-7,  2001, Aalborg,  Denmark."
194823,21258,9804,High Quality Voice Conversion Based on Gaussian Mixture Model with Dynamic Frequency Warping,2001,"EUROSPEECH2001: the 7th European Conference on Speech Communication and Technology, September 3-7,  2001, Aalborg,  Denmark."
349040,21258,9804,Statistical sound source identification in a real acoustic environment for robust speech recognition using a microphone array.,2001,"EUROSPEECH2001: the 7th European Conference on Speech Communication and Technology, September 3-7,  2001, Aalborg,  Denmark."
532881,21258,9804,Blind Source Separation for Speech Based on Fast-convergence Algorithm with ICA and Beamforming,2001,"EUROSPEECH2001: the 7th European Conference on Speech Communication and Technology, September 3-7,  2001, Aalborg,  Denmark."
470182,21258,9804,Elderly acoustic model for large vocabulary continuous speech recognition.,2001,"EUROSPEECH2001: the 7th European Conference on Speech Communication and Technology, September 3-7,  2001, Aalborg,  Denmark."
189769,21258,9804,Speech Extraction in a Car Interior Using Frequency-Domain ICA with Rapid Filter Adaptations,2005,"INTERSPEECH2005: the 9th European Conference on Speech Communication and technology, September 4-8,  2005, Lisbon,  Portugal."
419269,21258,9804,Investigating the role of the Lombard reflex in non-audible murmur (NAM) recognition.,2005,"INTERSPEECH2005: the 9th European Conference on Speech Communication and technology, September 4-8,  2005, Lisbon,  Portugal."
205904,21258,9804,Remodeling of the Sensor for Non-Audible Murmur (NAM),2005,"INTERSPEECH2005: the 9th European Conference on Speech Communication and technology, September 4-8,  2005, Lisbon,  Portugal."
471345,21258,9804,Operating a public spoken guidance system in real environment.,2005,"INTERSPEECH2005: the 9th European Conference on Speech Communication and technology, September 4-8,  2005, Lisbon,  Portugal."
488095,21258,9804,Rapid Unsupervised Speaker Adaptation Based on Multi-Template HMM Sufficient Statistics in Noisy Environments,2005,"INTERSPEECH2005: the 9th European Conference on Speech Communication and technology, September 4-8,  2005, Lisbon,  Portugal."
510750,21258,9804,GMM-Based Voice Conversion Applied to Emotional Speech Synthesis,2003,"EUROSPEECH2003: 8th European Conference on Speech Communication and Technology, September 1-4,  2003, Geneva,  Switzerland."
279249,21258,9804,Unsupervised Speaker Adaptation Based on HMM Sufficient Statistics in Various Noisy Environments,2003,"EUROSPEECH2003: 8th European Conference on Speech Communication and Technology, September 1-4,  2003, Geneva,  Switzerland."
172980,21258,9804,An Efficient Keyword Spotting Technique Using a Complementary Language for Filler Models Training,2003,"EUROSPEECH2003: 8th European Conference on Speech Communication and Technology, September 1-4,  2003, Geneva,  Switzerland."
167652,21258,9804,Non-Audible Murmur Recognition,2003,"EUROSPEECH2003: 8th European Conference on Speech Communication and Technology, September 1-4,  2003, Geneva,  Switzerland."
420977,21258,9804,A semi-blind source separation method for hands-free speech recognition of multiple talkers.,2003,"EUROSPEECH2003: 8th European Conference on Speech Communication and Technology, September 1-4,  2003, Geneva,  Switzerland."
466733,21258,9804,Model-Integration Rapid Training Based on Maximum Likelihood for Speech Recognition,2003,"EUROSPEECH2003: 8th European Conference on Speech Communication and Technology, September 1-4,  2003, Geneva,  Switzerland."
521567,21258,9804,An Agent-based Framework for Speech Investigation,2005,"The 9th International Conference on Speech Communication and Technology (Interspeech 2005), Lisbon, Portugal, September, 2005"
354899,21258,9804,Noise robust real world spoken dialogue system using GMM based rejection of unintended inputs.,2004,"ICSLP2004: the 8th International Conference on Spoken Language Processing, October 4-8,  2004, Jeju Island,  Korea."
218004,21258,9804,Interface for barge-in free spoken dialogue system using adaptive sound field control.,2004,"ICSLP2004: the 8th International Conference on Spoken Language Processing, October 4-8,  2004, Jeju Island,  Korea."
361117,21258,9804,Rapid EM training based on model-integration.,2004,"ICSLP2004: the 8th International Conference on Spoken Language Processing, October 4-8,  2004, Jeju Island,  Korea."
306031,21258,9804,Robust Speech Recognition with Spectral Subtraction in Low SNR,2004,"ICSLP2004: the 8th International Conference on Spoken Language Processing, October 4-8,  2004, Jeju Island,  Korea."
280304,21258,9804,Recent Progress of Open-Source LVCSR Engine Julius and Japanese Model Repository,2004,"ICSLP2004: the 8th International Conference on Spoken Language Processing, October 4-8,  2004, Jeju Island,  Korea."
414971,21258,9804,Robust Dependency Parsing of Spontaneous Japanese Speech and Its Evaluation,2004,"Grant-in-Aids for Young Scientists of the Ministry of Education, Science, Sports and Culture, Japan;#R##N#The Tatematsu Foundation"
538054,21258,9804,An effect of adaptive beamforming on hands-free speech recognition based on 3-d viterbi search.,1998,"ICSLP1998: the 5th International Conference on Spoken Language Processing,  November 30 - December 4,  1998,  Sydney,  Australia."
373285,21258,9804,Evaluation of model adaptation by HMM decomposition on telephone speech recognition.,1998,"ICSLP1998: the 5th International Conference on Spoken Language Processing,  November 30 - December 4,  1998,  Sydney,  Australia."
393136,21258,9804,Blind source separation based on subband ICA and beamforming,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
286925,21258,9804,Stream Weight Optimization of Speech and Lip Image Sequence for Audio-Visual Speech Recognition,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
2080677,21258,9804,Free software toolkit for Japanese large vocabulary continuous speech recognition,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
470060,21258,9804,Investigation of Analysis and Synthesis Parameters of Straight by Subjective Evaluation,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
293957,21258,9804,Manipulating Speech Pitch Periods According to Optimal Insertion/Deletion Position in Residual Signal for Intonation Control in Speech Synthesis,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
98710,21258,9804,Robust Fundamental Frequency Estimation Using Instantaneous Frequencies of Harmonic Components,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
146679,21258,9804,Straight-Based Voice Conversion Algorithm Based on Gaussian Mixture Model,2000,"ICSLP2000: the 6th International Conference on Spoken Language Processing, October 16-20,  2000, Beijing,  China."
363665,21258,9804,Close Speaker Cancellation for Suppression of Non-Stationary Background Noise for Hands-Free Speech Interface,2010,"INTERSPEECH2010: 11th Annual Conference of the International Speech Communication Association, September 26-30,  2010, Chiba,  Japan."
482700,21258,9804,Comparison of Methods for Topic Classification in a Speech-Oriented Guidance System,2010,"INTERSPEECH2010: 11th Annual Conference of the International Speech Communication Association, September 26-30,  2010, Chiba,  Japan."
442882,21258,9804,Study on Speaker Verification with Non-Audible Murmur Segments,2007,"INTERSPEECH2007: 8th Annual Conference of the International Speech Communication Association, August 27-31,  2007, Antwerp,  Belgium."
417944,21258,9804,Rapid Unsupervised Speaker Adaptation Using Single Utterance Based on MLLR and Speaker Selection,2007,"INTERSPEECH2007: 8th Annual Conference of the International Speech Communication Association, August 27-31,  2007, Antwerp,  Belgium."
379793,21258,9804,DYNAMIC ADAPTATION OF VOCABULARY INDEPENDENT HMMS TO AN APPLICATION ENVIRONMENT,2000,"In this paper, the authors present a software architecture for collecting, selecting, and using speech data and applying the method to a train timetable information system."
421528,21258,9804,Using Start/End Timings of Spectral Transitions Between Phonemes in Concatenative Speech Synthesis,2002,"ICSLP2002: the 7th International Conference on Spoken Language Processing , September 16-20,  2002, Denver,  Colorado,  USA."
453404,21258,9804,Evaluation of cross-language voice conversion using bilingual and non-bilingual databases.,2002,"ICSLP2002: the 7th International Conference on Spoken Language Processing , September 16-20,  2002, Denver,  Colorado,  USA."
83417,21258,9804,Designing Japanese Speech Database Covering Wide Range in Prosody for Hybrid Speech Synthesizer,2002,"ICSLP2002: the 7th International Conference on Spoken Language Processing , September 16-20,  2002, Denver,  Colorado,  USA."
400494,21258,9804,Speech Enhancement in Car Environment Using Blind Source Separation,2002,"ICSLP2002: the 7th International Conference on Spoken Language Processing , September 16-20,  2002, Denver,  Colorado,  USA."
503827,21258,9804,Selective Multi-Path Acoustic Model Based on Database Likelihoods,2002,"ICSLP2002: the 7th International Conference on Spoken Language Processing , September 16-20,  2002, Denver,  Colorado,  USA."
85059,21258,9804,Spectral Subtraction in Noisy Environments Applied to Speaker Adaptation Based on HMM Sufficient Statistics,2002,"ICSLP2002: the 7th International Conference on Spoken Language Processing , September 16-20,  2002, Denver,  Colorado,  USA."
286323,21258,9804,Low-Delay Voice Conversion Based on Maximum Likelihood Estimation of Spectral Parameter Trajectory,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
282216,21258,9804,Question and Answer Database Optimization Using Speech Recognition Results,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
586704,21258,9804,An improved one-to-many eigenvoice conversion system.,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
413278,21258,9804,Evaluation of speaking-aid system with voice conversion for laryngectomees toward its use in practical environments.,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
80336,21258,9804,Speaker Verification with Non-Audible Murmur Segments by Combining Global Alignment Kernel and Penalized Logistic Regression Machine,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
317304,21258,9804,Simultaneous conversion of duration and spectrum based on statistical models including time-sequence matching.,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
350105,21258,9804,Maximum a posteriori adaptation for many-to-one eigenvoice conversion.,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
500975,21258,9804,Rapid Unsupervised Speaker Adaptation Robust in Reverberant Environment Conditions,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
252413,21258,9804,Development and evaluation of hands-free spoken dialogue system for railway station guidance.,2008,"INTERSPEECH2008: 9th Annual Conference of the International Speech Communication Association, September 22-26,  2008, Brisbane,  Australia."
2615036,21258,9804,Speaker-Adaptive Speech Synthesis Based on Eigenvoice Conversion and Language-Dependent Prosodic Conversion in Speech-to-Speech Translation.,2011,"INTERSPEECH 2011: 12th Annual Conference of the International Speech Communication Association, 28-31 August, 2011, Florence, Italy."
2657901,21258,9804,Evaluation of Many-to-Many Alignment Algorithm by Automatic Pronunciation Annotation Using Web Text Mining,2012,"INTERSPEECH 2012: The 13th Annual Conference of the International Speech Communication Association, September 9-13, 2012, Portland, Oregon, USA."
2634461,21258,9804,Spoken Inquiry Discrimination Using Bag-of-Words for Speech-Oriented Guidance System,2012,"INTERSPEECH 2012: The 13th Annual Conference of the International Speech Communication Association, September 9-13, 2012, Portland, Oregon, USA."
450980,21258,9804,Microprosodic study of isolated French word corpora,1995,"Keywords: speech Reference EPFL-CONF-82308 Record created on 2006-03-10, modified on 2016-08-08"
474133,21258,9804,Acoustic-to-Articulatory Inversion based on Local Regression,2010,"This paper presents an Acoustic-to-Articulatory inversionmethod based on local regression. Two types of local regression,a non-parametric and a local linear regression have beenapplied on a corpus  ..."
2885918,21258,11321,Efficient Parallel Learning of Word2Vec,2016,"ICML '16: The 33rd International Conference on Machine Learning, June 24, New York, 2016. ML Systems Workshop"
2583406,21258,9804,The relationship between voice source parameters and the Maxima Dispersion Quotient (MDQ),2015,"Science Foundation Ireland, Grant 09/IN.1/I2631 (FASTNET) and the ABAIR project funded by the Department of Arts, Heritage and the Gaeltacht, Ireland."
417391,21258,9804,Speaker verification with non-audible murmur segments.,2006,"INTERSPEECH2006: the 9th International Conference on Spoken Language Processing (ICSLP), September 17-21,  2006, Pittsburgh,  Pennsylvania,  USA."
1869776,21258,9804,The acoustics of word stress in English as a function of stress level and speaking style,2015,"This study of lexical stress in English is part of a series of studies, the goal of which is to describe the acoustics of lexical stress for a number of typologically different languages. When full ..."
2822281,21258,9804,Respiratory belts and whistles : A preliminary study of breathing acoustics for turn-taking,2016,This paper presents first results on using acoustic intensity of inhalations as a cue to speech initiation in spontaneous multiparty conversations. We demonstrate that inhalation intensity signific ...
2222124,21258,9804,The Effect of Using Normalized Models in Statistical Speech Synthesis.,2011,This work was partly supported by the European Community's Seventh Framework Programme (FP7/2007-2013) under grant agreement 213845 (EMIME).
199545,21258,9804,Evidence for demodulation in speech perception,2000,"According to the Modulation Theory, speakers modulate their voice with linguistic gestures, and listeners demodulate the signal in order to separate the linguistic from the expressive and organic i ..."
2584237,21258,9804,New Nonsense Syllables Database -- Analyses and Preliminary ASR Experiments,2004,"The paper presents analyses, modifications, and first experiments with a new nonsense syllables database. Results of preliminary experiments with phoneme recognition are given and discussed."
575428,21258,9804,Advances in regional accent clustering in Swedish,2005,The regional pronunciation  variation in Swedish is analysed on a large database. Statistics over each phoneme and for each region of Sweden are computed using the EM algorithm in a hidden Markov m ...
605312,21258,9804,Multiresolution time-sequency speech processing based on orthogonal wavelet packet pulse forms,1993,"Keywords: LTS1 Reference LTS-CONF-1993-052 Record created on 2006-06-14, modified on 2016-08-08"
441971,21258,9804,Multiresolution speech analysis using fast time- varying orthogonal wavelet packet transform algorithms,1995,"Keywords: LTS1 Reference LTS-CONF-1995-037 Record created on 2006-06-14, modified on 2016-08-08"
675045,21258,9804,Entropy Based Voice Activity Detection in Very Noisy Conditions,2001,"Keywords: LTS1 Reference LTS-CONF-2001-039 Record created on 2006-06-14, modified on 2016-08-08"
415744,21258,9804,JavaSpeakerRecognition - Interactive Workbench for Visualizing Speaker Recognition Concepts on the WWW,2001,"Keywords: LTS1 Reference LTS-CONF-2001-027 Record created on 2006-06-14, modified on 2016-08-08"
334808,21258,9804,Pitch-Dependent GMMs for Text-Independent Speaker Recognition Systems,2001,"Keywords: LTS1 Reference LTS-CONF-2001-011 Record created on 2006-06-14, modified on 2016-08-08"
567466,21258,9804,eLite-HTS: a NLP tool for French HMM-based speech synthesis,2014,"This paper presents eLite-HTS, a web service which generates input files for the training and synthesis stages of a French HMM-based synthesizer using the HTS toolkit"
616588,21258,9804,Correlates to intelligibility in deviant child speech - comparing clinical evaluations to audience response system-based evaluations by untrained listeners.,2013,"The severity of speech impairments can be measured in different ways; whereas some metrics focus on quantifying the specific speech deviations, other focus on the functional effects of the speech i ..."
211349,21258,9804,Synthetic correction of deviant speech - children's perception of phonologically modified recordings of their own speech.,2012,This report describes preliminary data from a study of how children with phonological impairment (PI) perceive automatically corrected versions of their own deviant speech. The results from 8 child ...
377874,21258,9804,Vocal imitation in early language acquisition,2008,This paper presents a study of vocal imitation during the early stages of the language acquisition process. Utterances were extracted from recordings of adult-infant interactions in controlled but  ...
130879,21258,9804,Tracking pitch contours using minimum jerk trajectories,2011,"This paper proposes a fundamental frequency tracker, with the specific purpose of comparing the automatic estimates with pitch contours that are sketched by trained phoneticians. The method uses a  ..."
457233,21258,9804,Collision threshold pressure before and after vocal loading.,2009,The phonation threshold pressure (PIP) has been found to increase during vocal fatigue. In the present study we compare PTP and collision threshold pressure (CTP) before and after vocal loading in  ...
2843561,21258,9804,The Acoustics of Lexical Stress in Italian as a Function of Stress Level and Speaking Style.,2016,"The study is part of a series of studies, describing the acoustics of lexical stress in a way that should be applicable to any language. The present database of recordings includes Brazilian Portug ..."
2680853,21258,9804,Detecting Repetitions in Spoken Dialogue Systems Using Phonetic Distances,2015,"Repetitions in Spoken Dialogue Systems can be a symptom of problematic communication. Such repetitions are often due to speech recognition errors, which in turn makes it harder to use the output of ..."
524354,21258,9804,On the effect of the acoustic environment on the accuracy of perception of speaker orientation from auditory cues alone,2012,"The ability of people, and of machines, to determine the position of a sound source in a room is well studied. The related ability to determine the orientation of a directed sound source, on the ot ..."
579179,21258,9804,"The phrase-final accent in Kammu: effects of tone, focus and engagement",2009,"The phrase-final accent can typically contain a multitude of simultaneous prosodic signals. In this study, aimed at separating the effects of lexical tone from phrase-final intonation, phrase-final ..."
555256,21258,9804,Influence of lexical tones on intonation in Kammu,2010,"The aim of this study is to investigate how the presence of lexical tones influences the realization of focal accent and sentence intonation. The language studied is Kammu, a language particularly  ..."
2114559,21258,9804,Speaker diarization using gesture and speech,2014,"Interspeech 2014: 15th Annual Conference of the International Speech Communication Association, 14-18 Sept 2014, MAX Atria @ Singapore EXPO"
2506355,21258,9804,Communicative needs and respiratory constraints,2015,This study investigates timing of communicative behaviour with respect to speaker’s respiratory cycle. The data is drawn from a corpus of multiparty conversations in Swedish. We find that while lon ...
355758,21258,9804,A Tree-Trellis N-best Decoder for Stochastic Context-Free Grammars,2000,"In this paper a decoder for continuous speech recognition using stochastic context-free grammars is described. It forms the backbone of the ACE recognizer, which is a modular system for real-time s ..."
497366,21258,9804,Automatic Recognition of Anger in Spontaneous Speech,2008,"Automatic detection of real life negative emotions in speech has been evaluated using Linear Discriminant Analysis, LDA, with classic emotion features and a classifier based on Gaussian Mixture M ..."
255350,21258,9804,Visual correlates to prominence in several expressive modes,2006,"In this paper, we present measurements of visual, facial parameters obtained from a speech corpus consisting of short, read utterances in which focal accent was systematically varied. The utterance ..."
347644,21258,9804,A Comparison of Disfluency Distribution in a Unimodal and a Multimodal Speech Interface,2000,"In this paper, we compare the distribution of disfluencies in two human--computer dialogue corpora. One corpus consists of unimodal travel booking dialogues, which were recorded over the telephone. ..."
348948,21258,9804,Can audio-visual instructions help learners improve their articulation? : an ultrasound study of short term changes,2008,This paper describes how seven French subjects change their pronunciation and articulation when practising Swedish words with a computer-animated virtual teacher. The teacher gives feedback on the  ...
334844,21258,9804,Improving the Phase Vocoder Approach to Pitch-Shifting,2007,A class of methods known as phase vocoders allows for implementing pitch shifting in the spectral domain. We extend the approach of shifting the isolated harmonies of the spectrum by introducing a  ...
218088,21258,9804,Prosody in public speech : analyses of a news announcement and a political interview,2005,"The study concerns informative and argumentative functions of prosody in the public domain. Analyses were based on speech samples from a professional news announcer and a well-known politician, ea ..."
693116,21258,9804,Effect of MPEG audio compression on HMM-based speech synthesis,2013,"In this paper, the effect of MPEG audio compression on HMMbased speech synthesis is studied. Speech signals are encoded with various compression rates and analyzed using the GlottHMM vocoder. Objec ..."
2670007,21258,9804,"The Effect of Soft, Modal and Loud Voice Levels on Entrainment in Noisy Conditions",2015,Conversation partners have a tendency to adapt their vocal in- tensity to each other and to other social and environmental fac- tors. A socially adequate vocal intensity level by a speech syn- thes ...
492940,21258,9804,"Intra-, Inter-, and Cross-cultural Classification of Vocal Affect",2011,"We present intra-, inter- and cross-cultural classifications of vocal expressions. Stimuli were selected from the VENEC corpus and consisted of portrayals of 11 emotions, each expressed with 3 leve ..."
470758,21258,9804,On the potential threat of using large speech corpora for impostor selection in speaker verification.,2000,In order to evaluate the risk in SV systems one should take into account the possible perpetrator who knows whom he/she is attacking. This paper thus evaluated if a large speech corpus can be used  ...
2880637,21258,9804,Using a Biomechanical Model and Articulatory Data for the Numerical Production of Vowels,2016,"We introduce a framework to study speech production using a biomechanical model of the human vocal tract, ArtiSynth. Electromagnetic articulography data was used as input to an inverse tracking sim ..."
391109,21258,9804,Virtual Speech Reading Support for Hard of Hearing in a Domestic Multi-Media Setting,2009,"In this paper we present recent results on the development of the SynFace lip synchronized talking head towards multilinguality, varying signal conditions and noise robustness in the Hearing at Hom ..."
559724,21258,9804,Pitch similarity in the vicinity of backchannels,2010,Dynamic modeling of spoken dialogue seeks to capture how interlocutors change their speech over the course of a conversation. Much work has focused on how speakers adapt or entrain to different asp ...
2880700,21258,9804,Respiratory turn-taking cues,2016,This paper investigates to what extent breathing can be used as a cue to turn-taking behaviour. The paper improves on ex- isting accounts by considering all possible transitions between speaker sta ...
